timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
20940510,20915533,-2.3966405,-2.3693151,1.0
21928031,21895550,-2.6355853,-2.605074,1.0
22925515,22900091,-2.5695834,-2.5402274,1.0
23913029,23886620,-2.9821286,-2.948101,1.0
24915509,24891018,-3.168321,-3.132157,1.0
25903062,25877818,-3.344162,-3.3059857,1.0
26900514,26872262,-3.3010802,-3.263374,1.0
27942899,27915571,-2.884529,-2.8515615,1.0
28875613,28855547,-2.076639,-2.0528908,1.0
29942870,29902124,-2.569584,-2.5402315,1.0
30940363,30908963,-3.0297496,-2.9951994,1.0
31888005,31860089,-3.168321,-3.13213,1.0
32900431,32873306,-2.78351,-2.751702,1.0
33927846,33902261,-2.2102063,-2.184964,1.0
34940309,34905558,-2.3966405,-2.369255,1.0
35927825,35898840,-2.7315996,-2.7004032,1.0
36940289,36915570,-2.884529,-2.8515918,1.0
37902875,37882222,-2.5695834,-2.5402179,1.0
38930284,38902258,-2.3053093,-2.2789674,1.0
39912826,39882216,2.0679243,2.0442545,1.0
40900337,40882211,-2.78351,-2.7516372,1.0
41902824,41877844,-2.076639,-2.0528805,1.0
42915321,42886610,-2.076639,-2.0528908,1.0
43927759,43898833,-2.7315993,-2.700388,1.0
44900315,44868960,-4.059533,-4.0124173,1.0
45912822,45908729,1.4092479,1.3929044,1.0
46930236,46915538,-4.006292,-3.960501,1.0
47902792,47877821,-2.076639,-2.0525045,1.0
48940168,48908892,-3.9704008,-3.924364,1.0
49927674,49898845,4.843328,4.7870736,1.0
50930188,50902242,7.197268,7.1138544,1.0
51902854,51845577,6.6061616,6.5297503,1.0
52915197,52895572,6.8924813,6.8125467,1.0
53942622,53898846,5.920526,5.851726,1.0
54890287,54862389,8.042623,7.948051,1.0
55927614,55900090,6.9955525,6.913536,1.0
56900185,56882111,6.638584,6.5608525,1.0
57942573,57935527,7.4321036,7.3451304,1.0
58915143,58895543,7.354658,7.26875,1.0
59822849,59802146,4.9311967,4.873641,1.0
60875193,60851239,5.980665,5.9109654,1.0
61942508,61929232,6.8924813,6.8116283,1.0
62915062,62888828,8.733761,8.631046,1.0
63927521,63895683,5.348932,5.2863793,1.0
64939963,64908964,3.6264777,3.584204,1.0
65887574,65852321,7.2566895,7.170579,1.0
66939920,66888848,5.920526,5.85016,1.0
67902502,67888953,7.826128,7.733203,1.0
68899982,68878995,8.356854,8.2576475,1.0
69923420,69892195,7.1493754,7.064675,1.0
70883923,70856611,8.839653,8.73453,1.0
71938049,71932368,5.2680354,5.20582,1.0
72913293,72887822,4.1076913,4.0595455,1.0
73883641,73838890,7.0769286,6.9941163,1.0
74937770,74932367,7.659743,7.569967,1.0
75898245,75892377,8.201243,8.105222,1.0
76883358,76852112,8.25344,8.157086,1.0
77937447,77918893,8.839653,8.73646,1.0
78873319,78858952,8.148713,8.053726,1.0
79883069,79878704,7.659743,7.57101,1.0
80912552,80892108,6.6385846,6.562048,1.0
81873023,81829927,8.709141,8.60755,1.0
82922242,82896584,6.70296,6.626537,1.0
83897449,83865553,-4.3159003,-4.266802,1.0
84936814,84918971,3.6264777,3.58534,1.0
85936701,85905577,5.884147,5.81728,1.0
86911965,86875545,7.4031568,7.317915,1.0
87936463,87883435,7.7710624,7.683345,1.0
88882190,88856596,-1.4220048,-1.4058362,1.0
89911628,89883282,9.343489,9.236734,1.0
90872111,90835549,6.1691723,6.0982375,1.0
91926192,91896617,7.584622,7.497206,1.0
92881813,92858696,7.137352,7.0553,1.0
93911241,93887835,7.8808093,7.78999,1.0
94925876,94898854,7.631659,7.5425973,1.0
95911000,95892199,8.166261,8.069921,1.0
96910897,96905528,6.8298917,6.749945,1.0
97896001,97862251,7.0769286,6.994542,1.0
98925446,98888852,8.17502,8.079403,1.0
99910589,99883282,6.1225896,6.0510874,1.0
100871051,100825551,3.892991,3.8475926,1.0
101925118,101896605,8.095841,8.000915,1.0
102910251,102885547,7.6877236,7.5968494,1.0
103939676,103912250,8.709141,8.605578,1.0
104870593,104847816,8.543198,8.441886,1.0
105924673,105883398,0.51791006,0.5117692,1.0
106924553,106912179,7.137352,7.052117,1.0
107899806,107862256,6.441598,6.3639436,1.0
