timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
20212620,20212131,5.636564,-3.8505158,0.5989254,0.085006356,0.13186255,0.08851485,0.9836419,-0.020771457,0.43326566,0.076871395,-0.034966942,-0.2954222,0.34181815,100.47939,100.47939,0.6289241,0.0013823238,0.0019446318,0.0012236388,25.00241,25.002516,0.16965634,1,1,16,0
20711441,20710875,5.6147294,-3.4934824,0.61820495,0.15907538,0.26289657,-0.08463492,0.9478488,-0.19241865,0.6515729,-0.115931585,-0.861244,-0.19383392,-0.19317292,110.19596,110.196396,0.5989563,0.0011412171,0.0018965665,0.0014889878,25.069809,25.074224,0.16143447,1,1,16,0
21210226,21209620,-0.07828212,-0.047817178,0.6064606,0.10344171,0.26542968,-0.015930904,0.9584327,-0.18213165,0.17944501,0.06977933,-0.50501394,-0.19816396,0.28065002,0.7590948,0.759089,0.78923064,0.0010581075,0.0019878785,0.0016724451,24.75061,24.749908,0.18206327,1,1,20,0
21708855,21708364,-0.21581106,0.05509887,0.54018784,0.1985047,0.33890316,-0.051817168,0.91818064,-0.41348895,-0.21516983,0.32490775,0.85337263,-0.43428925,-0.18008842,100.00245,100.00245,0.15444718,0.0009223358,0.0018837969,0.0019326935,25.00004,25.000038,0.2384182,1,1,22,0
22207667,22207109,-0.2949423,0.032388315,0.5954704,0.12152606,0.43874744,-0.11940126,0.8823126,-0.33540216,0.17732541,0.2924555,-0.28640527,-0.10173095,-0.042572767,2.4725506,2.4723544,0.13684382,0.00088054547,0.0019902037,0.0021105306,24.777504,24.773478,0.25086758,1,1,22,0
22706273,22705854,-0.35108086,0.09442558,0.4594307,0.181349,0.24653041,-0.12982945,0.94312227,-0.32165554,0.17751223,0.090093605,-0.149964,0.4524265,-0.21033289,50.599583,50.599567,0.1448655,0.0009230837,0.002019471,0.002252124,24.88393,24.882374,0.1973928,1,1,24,0
23215070,23214574,0.3376071,-0.5458824,0.3775444,0.93860716,-0.085030355,-0.222718,-0.24936557,0.8872658,-0.38436833,-0.1502118,0.22072902,0.10974678,-0.65988034,0.10097189,0.10099319,0.09431781,0.011420238,0.0024899286,0.030408857,0.038517877,0.043149263,0.06916654,1,1,29,0
23713731,23713319,0.8416296,-0.6365212,0.3066864,0.92974335,-0.018867545,-0.2612296,-0.25880587,0.43782458,-0.12418149,-0.14850584,0.019818934,0.47098544,0.079250835,0.03571341,0.035713,0.062243063,0.007765847,0.0011778298,0.027875107,0.028892446,0.030584568,0.03107823,1,1,29,0
24212562,24212064,0.76190287,-0.6469779,0.18378067,0.95822686,0.0025217952,-0.093471095,-0.27029276,-0.065190464,-0.21820551,-0.13581024,0.032948352,0.07296216,0.21530111,0.024001852,0.024003921,0.049230855,0.002124418,0.0007012916,0.027352085,0.024708347,0.027809538,0.027346473,1,1,29,0
24711283,24710809,0.6251068,-0.7561937,0.17871475,0.95907694,0.0016009314,-0.08952228,-0.26861602,0.038726017,-0.07998696,-0.018379128,-0.056237914,0.05814332,-0.104812585,0.019589826,0.019593405,0.042997397,0.0014231937,0.0005044676,0.026284575,0.018567963,0.018649455,0.027488632,1,1,29,0
25210026,25209555,0.75456053,-0.7302059,0.16043091,0.95473605,0.005465869,-0.07619259,-0.28747866,0.26205447,0.09716274,-0.014638761,0.012382164,-0.076397836,-0.15058267,0.017628476,0.017630462,0.039698016,0.00090544176,0.0003555581,0.02466502,0.01616321,0.017345747,0.026556825,1,1,29,0
25708802,25708300,0.88976485,-0.7190248,0.14380646,0.95495087,-0.0037236346,-0.08589637,-0.28403673,0.13552733,-0.03478285,-0.06970904,-0.11576841,0.29998818,-0.09686123,0.016550457,0.016557535,0.03767098,0.0013113162,0.00031349735,0.02195393,0.0122993225,0.012587366,0.02400969,1,1,29,0
26207564,26207046,0.9118434,-0.77227557,0.101379395,0.9608474,-0.01840037,-0.053800177,-0.2711816,0.14382418,-0.087475255,-0.08649175,-0.007991713,0.0272327,0.05682191,0.015973726,0.015980514,0.036482304,0.0006454263,0.0002147966,0.022475643,0.01066463,0.010582598,0.021394795,1,1,29,0
26706199,26705791,0.9312655,-0.8101543,0.05858612,0.964486,-0.021178951,-0.04230093,-0.25986332,0.19624376,-0.07182508,-0.07505463,0.06035399,-0.13026987,-0.026636213,0.015600188,0.015608875,0.03545691,0.0005280539,0.00019835758,0.022260861,0.009373141,0.009487379,0.018981043,1,1,29,0
27214967,27214512,0.96440375,-0.84842795,0.020874023,0.96487087,0.0067936364,-0.055392843,-0.2567289,0.19297254,-0.11993933,-0.06918588,0.032874852,0.04698479,-0.015714759,0.015485885,0.015502012,0.034892138,0.0006250497,0.0001986136,0.021515295,0.008699759,0.008832808,0.017010104,1,1,29,0
27713677,27713259,0.9703576,-0.9060054,-0.030574799,0.96489125,0.006208569,-0.062975936,-0.25491253,0.21100326,-0.16473284,-0.08384319,0.0072799204,0.04065006,-0.07001327,0.015256084,0.015267269,0.034086466,0.0006328433,0.00020546255,0.020963749,0.008313127,0.008158137,0.01504155,1,1,29,0
28212477,28212003,0.9729363,-0.9706626,-0.0991745,0.9597246,0.014390212,-0.07045585,-0.2715838,0.23052146,-0.13442053,-0.1009619,0.07688794,0.004062695,-0.03769816,0.015139207,0.0151437,0.03335184,0.000636871,0.00022511581,0.020351335,0.008077017,0.007931484,0.013416005,1,1,29,0
28711215,28710749,0.98134154,-0.9985484,-0.16045761,0.9609036,0.015944166,-0.076869436,-0.2655206,0.2640651,-0.10269674,-0.07278543,-0.0714152,-0.042681728,0.058655553,0.015023726,0.015025488,0.03255631,0.00065720634,0.00030038494,0.019813027,0.007976262,0.007829104,0.011974826,1,1,29,0
29210097,29209495,0.98929954,-1.0336506,-0.19921494,0.96465933,0.007388004,-0.076526836,-0.2520346,0.25645593,-0.12994647,-0.064231835,-0.025915222,0.003985705,-0.010350611,0.0149836615,0.014977422,0.031978037,0.00071345444,0.000215092,0.019443434,0.008049211,0.00775977,0.010808039,1,1,29,0
29708666,29708241,0.9760856,-1.0921419,-0.2502365,0.96888596,0.004770546,-0.07051863,-0.23720106,0.22363943,-0.1892039,-0.07655409,-0.014221688,-0.07728997,-0.021433968,0.014929314,0.014901525,0.03136247,0.0006373185,0.00018164192,0.01932084,0.008081011,0.007569501,0.009794246,1,1,29,0
30207550,30206987,0.96038747,-1.1484644,-0.29681778,0.9679112,0.0004569473,-0.084662735,-0.23660085,0.22099085,-0.24052998,-0.07180986,0.03138081,-0.013647521,-0.06657335,0.014930192,0.014872129,0.030870005,0.0007733592,0.00016974872,0.019080434,0.008206238,0.007547852,0.008980758,1,1,29,0
30716339,30715709,0.9461429,-1.178213,-0.42036057,0.95714825,0.003109938,-0.09573186,-0.27330053,0.18923512,-0.2559022,-0.068436846,0.109809145,0.24803017,-0.116095915,0.01375422,0.013706297,0.02847566,0.00089373754,0.00017319467,0.018813724,0.0072998954,0.006965279,0.0077381805,1,1,29,0
31215062,31214455,0.9190129,-1.1890856,-0.44927216,0.9540118,0.018589634,-0.068139344,-0.29132995,0.16789387,-0.27164087,0.38836095,0.41570362,-0.7231323,0.18453702,0.01375745,0.0136912465,0.028173821,0.0007644431,0.00019110274,0.018724898,0.007253145,0.0072017233,0.007209404,1,1,29,0
31713620,31713201,0.91071355,-1.2479938,-0.3661461,0.94889826,-0.011105455,-0.18406057,-0.2561066,0.17120735,-0.257496,0.1264136,0.1362588,0.008422659,-0.16346058,0.01504045,0.014926261,0.02976615,0.0022965702,0.00019848396,0.016849894,0.007981095,0.0076066297,0.0071684094,1,1,29,0
32212380,32211948,0.936597,-1.2610576,-0.39088058,0.9431651,0.021442132,-0.178014,-0.2798051,0.23293668,-0.20737618,0.016843375,0.059967875,-0.0007079395,-0.00463232,0.015012781,0.014917669,0.029369676,0.0021328016,0.00044658568,0.01665242,0.007760654,0.0074979058,0.0068117925,1,1,29,0
32711159,32710694,0.96885294,-1.2473712,-0.4178505,0.94882095,0.016953051,-0.16752206,-0.26718488,0.255028,-0.17448302,-0.00656004,-0.1615822,0.0134307435,0.12569487,0.014966777,0.014891644,0.028928457,0.0019297112,0.0005876657,0.016656535,0.0076376894,0.0073419916,0.0067190095,1,1,29,0
33209892,33209441,0.97092867,-1.2367764,-0.4390869,0.953344,-0.015748324,-0.14534754,-0.2641237,0.25668368,-0.11968405,-0.017853368,-0.13399304,0.11932804,-0.07686885,0.014949273,0.014886572,0.028583199,0.0017706881,0.00024287812,0.017048828,0.0075171,0.0071730977,0.0066434564,1,1,29,0
33708609,33708189,0.9707,-1.2293214,-0.46333313,0.9605358,-0.013160605,-0.11107731,-0.25467578,0.25366512,-0.16925797,-0.0026170614,0.048151564,0.23646823,0.020065933,0.014898043,0.0148409335,0.028323766,0.0013051082,0.00015660164,0.017394962,0.0072105285,0.0069941515,0.0063920557,1,1,29,0
34207347,34206936,0.96498066,-1.2173612,-0.44826126,0.9610157,-0.017405542,-0.11651978,-0.2501379,0.31073374,-0.10028083,0.0006561409,0.072636746,-0.20211256,0.022069903,0.014883678,0.014825221,0.028062878,0.00092918455,0.00015591395,0.017625496,0.0072672274,0.006847133,0.006025632,1,1,29,0
34716101,34715658,0.97347605,-1.2065179,-0.44906616,0.95404917,-0.014556959,-0.14784928,-0.2602285,0.2571378,-0.024912184,-0.01444516,-0.1821329,-0.12676091,-0.07797133,0.014933186,0.0148657365,0.027899759,0.0015248255,0.00021546248,0.016610038,0.007344177,0.006767103,0.0058532455,1,1,29,0
35214848,35214405,0.96240026,-1.1761774,-0.4533348,0.96562225,-0.037291437,-0.136396,-0.21812645,0.24437708,-0.00401028,-0.024358695,0.18261363,0.25322884,0.16876397,0.014936702,0.014846924,0.027663875,0.0018112343,0.00013847307,0.015689781,0.0076101725,0.0066611916,0.005848147,1,1,29,0
35713562,35713152,0.94183576,-1.1573066,-0.46595764,0.9724044,-0.00064088346,-0.098655574,-0.2114152,0.23102692,0.028532308,-0.015443418,-0.020691648,0.029885918,0.01725843,0.014889141,0.0147875445,0.027480321,0.0008688828,0.00014905889,0.015992614,0.0071288757,0.006553908,0.0057401634,1,1,29,0
36212337,36211900,0.93144745,-1.115124,-0.4529915,0.97867763,0.006207723,-0.09346681,-0.18279925,0.20248446,0.0975423,0.012015707,0.01688956,0.089216486,0.037977982,0.0148694385,0.014753762,0.027252939,0.00078573433,0.00014975635,0.015530117,0.007312771,0.0065426636,0.005479922,1,1,29,0
36711117,36710647,0.9123491,-1.0906891,-0.43950653,0.9828263,0.004756936,-0.08806163,-0.16209593,0.16856386,0.08026014,0.0364049,-0.01754425,-0.012822342,-0.05283476,0.014841541,0.014722817,0.027011298,0.0007015958,0.00014606744,0.0149979945,0.007086295,0.0066728685,0.005209365,1,1,29,0
37209825,37209395,0.90022236,-1.0802343,-0.42424393,0.9853004,0.0069380263,-0.08668472,-0.14704022,0.13698149,0.06766491,0.036674168,-0.0043130075,0.060648315,0.02844366,0.0148236845,0.014717064,0.026810369,0.0007110964,0.00014121529,0.014583593,0.0070801843,0.0067614326,0.005004113,1,1,29,0
37708596,37708142,0.88679284,-1.0975281,-0.42051315,0.9869098,-0.015034794,-0.09295945,-0.13092636,0.13170786,0.024122065,0.033256676,-0.26603687,0.045183953,0.05857774,0.014787267,0.014705558,0.026530389,0.0007740686,0.0001242914,0.014206099,0.007025639,0.0068319766,0.0048358226,1,1,29,0
38207300,38206890,0.89535743,-1.1444248,-0.44569397,0.9903785,-0.030177064,-0.041576073,-0.12849648,0.07170103,-0.084613346,-0.007132899,0.4492067,0.30486396,-0.12284231,0.014768228,0.014698,0.026335,0.00053502404,0.0002499077,0.014119465,0.0070645446,0.0065840064,0.004819794,1,1,29,0
38716025,38715612,0.85913515,-1.2354767,-0.40131378,0.9918192,0.02759958,-0.042803932,-0.11705073,0.24409162,0.03084273,0.15202929,0.20592958,-0.28262994,-0.045477808,0.0148195885,0.01479341,0.026212098,0.00026748644,0.00013792289,0.0139964875,0.007057119,0.006768322,0.00476229,1,1,29,0
39214768,39214360,1.1093696,-1.2701273,-0.35843658,0.99598074,-0.022052012,0.02549256,-0.082983606,0.6284265,0.015778452,0.046334688,0.9189022,0.7690329,-0.35181686,0.014808884,0.014712361,0.025976492,0.0002569741,0.0001970168,0.0135095455,0.0068060113,0.009046664,0.0049869623,1,1,29,0
39713563,39713108,1.1431735,-1.366771,-0.36810303,0.9968506,-0.00028497408,0.020336851,-0.07665004,-0.19365738,-0.21076007,-0.08808181,-0.04219201,-0.08485919,-0.010468527,0.014773853,0.014672206,0.02579713,0.00026882062,0.00012291537,0.012537075,0.0066576414,0.008440569,0.004918121,1,1,29,0
40212291,40211856,1.0595323,-1.4231684,-0.3907013,0.99488294,0.010078183,0.022247687,-0.09803893,-0.05757411,-0.15669441,0.026158826,-0.39134505,0.53008145,-0.03176649,0.014743269,0.014698562,0.025715228,0.00026397003,0.00013588044,0.010844157,0.0068202307,0.007136125,0.005230638,1,1,29,0
40711065,40710604,1.049334,-1.475092,-0.37915802,0.9933642,0.0050829095,0.00485549,-0.11479646,-0.052016906,-0.20165968,0.044922397,-0.6488608,0.39248878,0.10596932,0.014671158,0.01465848,0.025656767,0.0002487496,0.00018888644,0.0101250205,0.0066815666,0.006367636,0.005626641,1,1,29,0
41209801,41209352,1.0633775,-1.4905975,-0.3909645,0.9889949,0.043733206,0.0039882744,-0.14128195,0.27530938,0.019423459,0.47005993,0.33248276,-0.076654635,-0.047609165,0.014625946,0.014633998,0.0257521,0.00021335318,0.00015287146,0.009696171,0.0060133026,0.0061003612,0.005830457,1,1,29,0
41708576,41708099,1.1693844,-1.420036,-0.2864189,0.984044,0.09599495,-0.07652512,-0.12878765,0.31443503,0.038299892,0.33799732,-0.04471622,-0.25865614,-0.012463638,0.014503604,0.014495149,0.025960257,0.00029477174,0.0005274885,0.009176116,0.0057698484,0.0057755983,0.005950108,1,1,29,0
42217231,42216823,1.2179167,-1.4304755,-0.30862045,0.9806902,0.057463888,-0.10599728,-0.15397857,0.37186286,0.06815607,0.23262084,-0.100297205,-0.048487507,-0.18126523,0.0145645095,0.014551047,0.026263732,0.0005372832,0.0004049444,0.009016862,0.0057706097,0.005961085,0.0057600616,1,1,29,0
42716001,42715571,1.2074845,-1.4205658,-0.367733,0.9797775,0.034251668,-0.094926305,-0.17277692,0.3763299,0.2773691,0.21721126,-0.06004111,0.047815908,-0.071782745,0.0144879855,0.014482995,0.026260186,0.0005221286,0.00026831662,0.009031508,0.0061706007,0.0060312995,0.005344629,1,1,29,0
43214762,43214319,1.1793213,-1.3777548,-0.44441223,0.984714,0.036216028,-0.07895244,-0.15097477,0.44987804,0.2741534,0.18298738,-0.110127315,-0.060438946,0.073127374,0.014478531,0.014468641,0.026243316,0.0003839937,0.00022297028,0.008769645,0.0065410323,0.0063321055,0.0050848685,1,1,29,0
43713543,43713068,1.1642576,-1.3802787,-0.51834106,0.9853574,0.033072375,-0.079357155,-0.14723988,0.41057506,0.3029869,0.14596443,0.06826053,-0.1081253,-0.099605635,0.014483178,0.014475586,0.026140962,0.00035830506,0.00015466863,0.008346062,0.0063546523,0.0063742353,0.0049186745,1,1,29,0
44212248,44211817,1.1211386,-1.3990593,-0.610199,0.9876541,0.015672866,-0.07844015,-0.13468874,0.33251265,0.33141735,0.08966339,0.07599736,-0.052039776,-0.0025107127,0.014502713,0.01448529,0.025986267,0.00033823808,0.00012056305,0.008026342,0.006420836,0.006078345,0.0046947785,1,1,29,0
44711114,44710565,1.0806159,-1.4204961,-0.6765938,0.986057,0.04423753,-0.10052633,-0.12501712,0.27402753,0.28787005,0.089796856,-0.033069383,-0.13654052,0.09141575,0.014481561,0.014443129,0.02581036,0.00037780183,0.00017099392,0.007682516,0.0061982363,0.0058798734,0.0045037298,1,1,29,0
45209731,45209314,1.0290681,-1.4733741,-0.73446274,0.992178,-0.038256533,-0.095392324,-0.070849374,0.16907668,0.2721877,0.025581947,-0.1963747,0.2618747,0.34068963,0.014469573,0.01441924,0.02558471,0.0005105949,8.422308e-05,0.0075259632,0.005919177,0.0057553183,0.0043628877,1,1,29,0
