timestamp,imbalanced_prop_metric,motor_failure_mask,motor_stop_mask,fd_roll,fd_pitch,fd_alt,fd_ext,fd_arm_escs,fd_battery,fd_imbalanced_prop,fd_motor
19881013,-0.08838579,0,0,0,0,0,0,0,0,0,0
20387807,-0.06681945,0,0,0,0,0,0,0,0,0,0
20894699,-0.019690802,0,0,0,0,0,0,0,0,0,0
21400839,-0.0141486805,0,0,0,0,0,0,0,0,0,0
21906719,0.043787513,0,0,0,0,0,0,0,0,0,0
22412739,0.056396574,0,0,0,0,0,0,0,0,0,0
22918725,0.07971173,0,0,0,0,0,0,0,0,0,0
23424972,0.059419025,0,0,0,0,0,0,0,0,0,0
23930973,0.045867365,0,0,0,0,0,0,0,0,0,0
24436930,0.04722369,0,0,0,0,0,0,0,0,0,0
24942776,0.044337068,0,0,0,0,0,0,0,0,0,0
25448713,0.04386027,0,0,0,0,0,0,0,0,0,0
25954701,0.042551387,0,0,0,0,0,0,0,0,0,0
26460876,0.039665863,0,0,0,0,0,0,0,0,0,0
26966699,0.03905086,0,0,0,0,0,0,0,0,0,0
27472703,0.035630163,0,0,0,0,0,0,0,0,0,0
27978721,0.033684995,0,0,0,0,0,0,0,0,0,0
28484701,0.03130453,0,0,0,0,0,0,0,0,0,0
28991060,0.027862594,0,0,0,0,0,0,0,0,0,0
29496712,0.024193566,0,0,0,0,0,0,0,0,0,0
30002882,0.022477433,0,0,0,0,0,0,0,0,0,0
30508713,0.009496291,0,0,0,0,0,0,0,0,0,0
31014700,-0.14085986,0,0,0,0,0,0,0,0,0,0
31520857,-0.15377909,0,0,0,0,0,0,0,0,0,0
31971709,-0.13697255,0,0,0,0,0,0,0,0,0,0
32477716,-0.12211267,0,0,0,0,0,0,0,0,0,0
32985700,-0.10798517,0,0,0,0,0,0,0,0,0,0
33491709,-0.099141486,0,0,0,0,0,0,0,0,0,0
33998141,-0.08573744,0,0,0,0,0,0,0,0,0,0
34503720,-0.07229665,0,0,0,0,0,0,0,0,0,0
35009811,-0.06361592,0,0,0,0,0,0,0,0,0,0
35515701,-0.05362222,0,0,0,0,0,0,0,0,0,0
36021708,-0.046254825,0,0,0,0,0,0,0,0,0,0
36527700,-0.041470915,0,0,0,0,0,0,0,0,0,0
37033798,-0.03774182,0,0,0,0,0,0,0,0,0,0
37539703,-0.024882412,0,0,0,0,0,0,0,0,0,0
38045715,-0.015001265,0,0,0,0,0,0,0,0,0,0
38551727,0.005431514,0,0,0,0,0,0,0,0,0,0
39057700,0.0060677077,0,0,0,0,0,0,0,0,0,0
39564161,0.024997974,0,0,0,0,0,0,0,0,0,0
40069700,0.04066257,0,0,0,0,0,0,0,0,0,0
40575701,0.1029371,0,0,0,0,0,0,0,0,0,0
41082699,0.11149879,0,0,0,0,0,0,0,0,0,0
41588992,-0.09585545,0,0,0,0,0,0,0,0,0,0
42094873,-0.083955206,0,0,0,0,0,0,0,0,0,0
42600839,-0.075843126,0,0,0,0,0,0,0,0,0,0
43106699,-0.06380856,0,0,0,0,0,0,0,0,0,0
43612701,-0.05554977,0,0,0,0,0,0,0,0,0,0
44118700,-0.05120055,0,0,0,0,0,0,0,0,0,0
44624701,-0.04308693,0,0,0,0,0,0,0,0,0,0
45130897,-0.026557032,0,0,0,0,0,0,0,0,0,0
45636710,-0.032151774,0,0,0,0,0,0,0,0,0,0
46142699,-0.021771302,0,0,0,0,0,0,0,0,0,0
46648716,-0.038915895,0,0,0,0,0,0,0,0,0,0
47155052,-0.023142198,0,0,0,0,0,0,0,0,0,0
47660982,0.005190381,0,0,0,0,0,0,0,0,0,0
48166701,0.04367323,0,0,0,0,0,0,0,0,0,0
48673700,0.088817574,0,0,0,0,0,0,0,0,0,0
49180020,0.10584619,0,0,0,0,0,0,0,0,0,0
49685825,0.14654753,0,0,0,0,0,0,0,0,0,0
50082735,0.15655574,0,0,0,0,0,0,0,0,0,0
50093844,0.15655574,0,0,0,0,0,0,0,0,0,0
50104973,0.08494725,0,0,0,0,0,0,0,0,0,0
50610761,0.08170085,0,0,0,0,0,0,0,0,0,0
51116699,-0.022082321,0,0,0,0,0,0,0,0,0,0
51358701,-0.088195525,0,0,0,0,0,0,0,0,0,0
51864838,-0.23416872,0,0,0,0,0,0,0,0,0,0
52370842,-0.35053033,0,0,0,0,0,0,0,0,0,0
52876700,-0.51362777,0,0,0,0,0,0,0,0,0,0
53382702,-0.7509822,0,0,0,0,0,0,0,0,0,0
53888699,-1.0070702,0,0,0,0,0,0,0,0,0,0
54394874,-1.2101983,0,0,0,0,0,0,0,0,0,0
54900699,-1.5040619,0,0,0,0,0,0,0,0,0,0
55406699,-1.6594393,0,0,0,0,0,0,0,0,0,0
55913187,-1.801538,0,0,0,0,0,0,0,0,0,0
56418718,-1.9626472,0,0,0,0,0,0,0,0,0,0
56925287,-2.0652745,0,0,0,0,0,0,0,0,0,0
57430698,-2.1665435,0,0,0,0,0,0,0,0,0,0
57936701,-2.279625,0,0,0,0,0,0,0,0,0,0
58442701,-2.379731,0,0,0,0,0,0,0,0,0,0
58948764,-2.4653447,0,0,0,0,0,0,0,0,0,0
59454970,-2.558768,0,0,0,0,0,0,0,0,0,0
59960703,-2.6595106,0,0,0,0,0,0,0,0,0,0
60466700,-2.7320478,0,0,0,0,0,0,0,0,0,0
60972720,-2.753228,0,0,0,0,0,0,0,0,0,0
61479061,-2.8127453,0,0,0,0,0,0,0,0,0,0
61984990,-2.824045,0,0,0,0,0,0,0,0,0,0
62490759,-2.8387454,0,0,0,0,0,0,0,0,0,0
62997720,-2.8968418,0,0,0,0,0,0,0,0,0,0
63504062,-2.858449,0,0,0,0,0,0,0,0,0,0
64009787,-2.8939655,0,0,0,0,0,0,0,0,0,0
64516700,-2.9336896,0,0,0,0,0,0,0,0,0,0
65022852,-2.9966471,0,0,0,0,0,0,0,0,0,0
65528920,-2.9976182,0,0,0,0,0,0,0,0,0,0
66034700,-3.0039833,0,0,0,0,0,0,0,0,0,0
66540700,-3.0035791,0,0,0,0,0,0,0,0,0,0
67046795,-3.0512588,0,0,0,0,0,0,0,0,0,0
67552703,-3.0645437,0,0,0,0,0,0,0,0,0,0
68058700,-3.084946,0,0,0,0,0,0,0,0,0,0
68564728,-3.1065977,0,0,0,0,0,0,0,0,0,0
69070699,-3.1675262,0,0,0,0,0,0,0,0,0,0
69576700,-3.32391,0,0,0,0,0,0,0,0,0,0
70082700,-3.5112517,0,0,0,0,0,0,0,0,0,0
70588844,-3.6656532,0,0,0,0,0,0,0,0,0,0
71094708,-3.7784846,0,0,0,0,0,0,0,0,0,0
71600720,-3.945784,0,0,0,0,0,0,0,0,0,0
72107700,-4.1609626,0,0,0,0,0,0,0,0,0,0
72613699,-4.3081408,0,0,0,0,0,0,0,0,0,0
73119700,-4.43584,0,0,0,0,0,0,0,0,0,0
73625719,-4.606994,0,0,0,0,0,0,0,0,0,0
74131744,-4.782514,0,0,0,0,0,0,0,0,0,0
74637706,-4.9527984,0,0,0,0,0,0,0,0,0,0
75143699,-5.0217147,0,0,0,0,0,0,0,0,0,0
75649717,-5.029435,0,0,0,0,0,0,0,0,0,0
76155702,-5.1067233,0,0,0,0,0,0,0,0,0,0
76661915,-5.1290073,0,0,0,0,0,0,0,0,0,0
77167718,-5.1810846,0,0,0,0,0,0,0,0,0,0
77673718,-5.1864624,0,0,0,0,0,0,0,0,0,0
78179699,-5.206909,0,0,0,0,0,0,0,0,0,0
78685701,-5.2115974,0,0,0,0,0,0,0,0,0,0
79191708,-5.2194386,0,0,0,0,0,0,0,0,0,0
79697698,-5.2134624,0,0,0,0,0,0,0,0,0,0
80203699,-5.2314534,0,0,0,0,0,0,0,0,0,0
80709700,-5.3307858,0,0,0,0,0,0,0,0,0,0
81215700,-5.382964,0,0,0,0,0,0,0,0,0,0
81721852,-5.449001,0,0,0,0,0,0,0,0,0,0
82227866,-5.5027204,0,0,0,0,0,0,0,0,0,0
82733701,-5.582766,0,0,0,0,0,0,0,0,0,0
83239700,-5.5599756,0,0,0,0,0,0,0,0,0,0
83745712,-5.6547456,0,0,0,0,0,0,0,0,0,0
84251713,-5.6574397,0,0,0,0,0,0,0,0,0,0
84757702,-5.72295,0,0,0,0,0,0,0,0,0,0
85263700,-5.671784,0,0,0,0,0,0,0,0,0,0
85769714,-5.660489,0,0,0,0,0,0,0,0,0,0
86275700,-5.640134,0,0,0,0,0,0,0,0,0,0
86781709,-5.5899796,0,0,0,0,0,0,0,0,0,0
87287700,-5.601673,0,0,0,0,0,0,0,0,0,0
87793734,-5.6476107,0,0,0,0,0,0,0,0,0,0
88299700,-5.6379905,0,0,0,0,0,0,0,0,0,0
88805899,-5.571847,0,0,0,0,0,0,0,0,0,0
89311708,-5.6724997,0,0,0,0,0,0,0,0,0,0
89817700,-5.8045964,0,0,0,0,0,0,0,0,0,0
90323700,-5.763261,0,0,0,0,0,0,0,0,0,0
90829700,-5.6892624,0,0,0,0,0,0,0,0,0,0
91335699,-5.6723676,0,0,0,0,0,0,0,0,0,0
91841780,-5.627168,0,0,0,0,0,0,0,0,0,0
92347703,-5.7062798,0,0,0,0,0,0,0,0,0,0
92853702,-5.6185737,0,0,0,0,0,0,0,0,0,0
93359700,-5.5808196,0,0,0,0,0,0,0,0,0,0
93865699,-5.5306854,0,0,0,0,0,0,0,0,0,0
94372700,-5.4848685,0,0,0,0,0,0,0,0,0,0
94878701,-5.407062,0,0,0,0,0,0,0,0,0,0
95384700,-5.3864565,0,0,0,0,0,0,0,0,0,0
95890714,-5.287734,0,0,0,0,0,0,0,0,0,0
96396701,-5.2512937,0,0,0,0,0,0,0,0,0,0
96902699,-5.222736,0,0,0,0,0,0,0,0,0,0
97408702,-5.1709895,0,0,0,0,0,0,0,0,0,0
97916103,-5.215895,0,0,0,0,0,0,0,0,0,0
98421709,-5.2352858,0,0,0,0,0,0,0,0,0,0
98928099,-5.2129745,0,0,0,0,0,0,0,0,0,0
99433830,-5.235166,0,0,0,0,0,0,0,0,0,0
99939700,-5.205203,0,0,0,0,0,0,0,0,0,0
100445699,-5.2209506,0,0,0,0,0,0,0,0,0,0
100951765,-5.220789,0,0,0,0,0,0,0,0,0,0
