timestamp,unallocated_torque[0],unallocated_torque[1],unallocated_torque[2],unallocated_thrust[0],unallocated_thrust[1],unallocated_thrust[2],handled_motor_failure_mask,motor_stop_mask,torque_setpoint_achieved,thrust_setpoint_achieved,actuator_saturation[0],actuator_saturation[1],actuator_saturation[2],actuator_saturation[3],actuator_saturation[4],actuator_saturation[5],actuator_saturation[6],actuator_saturation[7],actuator_saturation[8],actuator_saturation[9],actuator_saturation[10],actuator_saturation[11],actuator_saturation[12],actuator_saturation[13],actuator_saturation[14],actuator_saturation[15]
19945439,-0.08942342,0.1788469,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
19952927,-0.09299576,0.18599164,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20139946,-0.22877365,0.45754755,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20346925,-0.119515836,0.23903179,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20543929,8.940697e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20743426,8.940697e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
20942919,-0.011298835,0.022597611,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21139923,-0.009657204,0.019314468,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21339419,8.940697e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21538920,5.9604645e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21745896,-0.029344559,0.058689117,0.0,3.7252903e-09,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
21937917,8.940697e-08,-2.3841858e-07,0.0,7.450581e-09,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22142399,4.4703484e-08,-2.3841858e-07,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22341900,1.4901161e-08,-2.3841858e-07,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22546381,2.2351742e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22740898,2.2351742e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
22945377,5.9604645e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23147368,5.9604645e-08,-2.3841858e-07,0.0,9.313226e-10,0.0,0.0,0,0,1,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2
23344403,-0.057314456,0.11462885,0.0,9.313226e-10,0.0,0.0,0,0,0,1,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2
