timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
18995850,0,0,0,1,0,0,0,0,0,0,0,0
20003198,0,0,0,1,0,0,0,0,0,0,0,0
21010819,0,0,0,1,0,0,0,0,0,0,0,0
22018225,0,0,0,1,0,0,0,0,0,0,0,0
22247762,0,0,0,0,0,0,0,0,0,0,0,0
23254962,0,0,0,0,0,0,0,0,0,0,0,0
24262462,0,0,0,0,0,0,0,0,0,0,0,0
24352206,0,0,0,1,0,0,0,0,0,0,0,0
25359705,0,0,0,1,0,0,0,0,0,0,0,0
26367117,0,0,0,1,0,0,0,0,0,0,0,0
27374677,0,0,0,1,0,0,0,0,0,0,0,0
28382136,0,0,0,1,0,0,0,0,0,0,0,0
29389566,0,0,0,1,0,0,0,0,0,0,0,0
30397044,0,0,0,1,0,0,0,0,0,0,0,0
31404623,0,0,0,1,0,0,0,0,0,0,0,0
32411940,0,0,0,1,0,0,0,0,0,0,0,0
33419593,0,0,0,1,0,0,0,0,0,0,0,0
34427090,0,0,0,1,0,0,0,0,0,0,0,0
35434360,0,0,0,1,0,0,0,0,0,0,0,0
36441829,0,0,0,1,0,0,0,0,0,0,0,0
37449257,0,0,0,1,0,0,0,0,0,0,0,0
38456757,0,0,0,1,0,0,0,0,0,0,0,0
39464249,0,0,0,1,0,0,0,0,0,0,0,0
40471702,0,0,0,1,0,0,0,0,0,0,0,0
41479152,0,0,0,1,0,0,0,0,0,0,0,0
42486615,0,0,0,1,0,0,0,0,0,0,0,0
43494103,0,0,0,1,0,0,0,0,0,0,0,0
44501653,0,0,0,1,0,0,0,0,0,0,0,0
45509091,0,0,0,1,0,0,0,0,0,0,0,0
46516590,0,0,0,1,0,0,0,0,0,0,0,0
47524096,0,0,0,1,0,0,0,0,0,0,0,0
48531498,0,0,0,1,0,0,0,0,0,0,0,0
49538947,0,0,0,1,0,0,0,0,0,0,0,0
49898130,0,0,0,0,0,0,0,0,0,0,0,0
50905574,0,0,0,0,0,0,0,0,0,0,0,0
51913004,0,0,0,0,0,0,0,0,0,0,0,0
52920494,0,0,0,0,0,0,0,0,0,0,0,0
53928164,0,0,0,0,0,0,0,0,0,0,0,0
54935400,0,0,0,0,0,0,0,0,0,0,0,0
55937921,0,0,0,0,0,0,0,0,0,0,0,0
56940444,0,0,0,0,0,0,0,0,0,0,0,0
57947816,0,0,0,0,0,0,0,0,0,0,0,0
58955294,0,0,0,0,0,0,0,0,0,0,0,0
59962784,0,0,0,0,0,0,0,0,0,0,0,0
60970217,0,0,0,0,0,0,0,0,0,0,0,0
61977713,0,0,0,0,0,0,0,0,0,0,0,0
62985145,0,0,0,0,0,0,0,0,0,0,0,0
63992637,0,0,0,0,0,0,0,0,0,0,0,0
65000146,0,0,0,0,0,0,0,0,0,0,0,0
66007578,0,0,0,0,0,0,0,0,0,0,0,0
67015214,0,0,0,0,0,0,0,0,0,0,0,0
68022684,0,0,0,0,0,0,0,0,0,0,0,0
69030159,0,0,0,0,0,0,0,0,0,0,0,0
70037315,0,0,0,0,0,0,0,0,0,0,0,0
71041885,0,0,0,0,0,0,0,0,0,0,0,0
72046647,0,0,0,0,0,0,0,0,0,0,0,0
73051487,0,0,0,0,0,0,0,0,0,0,0,0
74056356,0,0,0,0,0,0,0,0,0,0,0,0
75061153,0,0,0,0,0,0,0,0,0,0,0,0
76065971,0,0,0,0,0,0,0,0,0,0,0,0
77070802,0,0,0,0,0,0,0,0,0,0,0,0
78075654,0,0,0,0,0,0,0,0,0,0,0,0
79080488,0,0,0,0,0,0,0,0,0,0,0,0
80085203,0,0,0,0,0,0,0,0,0,0,0,0
81090105,0,0,0,0,0,0,0,0,0,0,0,0
82095012,0,0,0,0,0,0,0,0,0,0,0,0
83099811,0,0,0,0,0,0,0,0,0,0,0,0
84104586,0,0,0,0,0,0,0,0,0,0,0,0
85109599,0,0,0,0,0,0,0,0,0,0,0,0
86114285,0,0,0,0,0,0,0,0,0,0,0,0
87119181,0,0,0,0,0,0,0,0,0,0,0,0
88124164,0,0,0,0,0,0,0,0,0,0,0,0
89129419,0,0,0,0,0,0,0,0,0,0,0,0
90133552,0,0,0,0,0,0,0,0,0,0,0,0
91138384,0,0,0,0,0,0,0,0,0,0,0,0
92143264,0,0,0,0,0,0,0,0,0,0,0,0
93148073,0,0,0,0,0,0,0,0,0,0,0,0
94152869,0,0,0,0,0,0,0,0,0,0,0,0
95157691,0,0,0,0,0,0,0,0,0,0,0,0
96162504,0,0,0,0,0,0,0,0,0,0,0,0
97167304,0,0,0,0,0,0,0,0,0,0,0,0
98172145,0,0,0,0,0,0,0,0,0,0,0,0
99176991,0,0,0,0,0,0,0,0,0,0,0,0
100181748,0,0,0,0,0,0,0,0,0,0,0,0
101186567,0,0,0,0,0,0,0,0,0,0,0,0
102191378,0,0,0,0,0,0,0,0,0,0,0,0
103196186,0,0,0,0,0,0,0,0,0,0,0,0
104201359,0,0,0,0,0,0,0,0,0,0,0,0
105205855,0,0,0,0,0,0,0,0,0,0,0,0
106210769,0,0,0,0,0,0,0,0,0,0,0,0
107215483,0,0,0,0,0,0,0,0,0,0,0,0
108220329,0,0,0,0,0,0,0,0,0,0,0,0
