timestamp,lat,lon,alt,x,y,z,roll,pitch,yaw,update_count,valid_alt,valid_hpos,valid_lpos,manual_home
19881004,31.185603099999998,117.1975564,45.48,0.0,0.0,0.0,0.0,0.0,0.0,805,1,1,0,0
22248387,31.185605,117.19755409999999,46.16,0.0,0.0,0.0,0.0,0.0,0.0,806,1,1,0,0
22918665,31.185605,117.19755409999999,46.16,0.0,0.0,0.0,0.0,0.0,3.080638,806,1,1,0,0
26746665,31.185605,117.19755409999999,47.193047,0.0,0.0,-1.0330467,0.0,0.0,3.080638,807,1,1,0,0
46945665,31.185605,117.19755409999999,48.253605,0.0,0.0,-2.093605,0.0,0.0,3.080638,808,1,1,0,0
49905781,31.18560665735842,117.19753630096801,47.38483,0.40235752,-1.9458985,-0.9031029,-0.07664164,0.2785628,-0.15130003,809,1,1,1,0
69489402,31.18560665735842,117.19753630096801,47.38483,0.40235752,-1.9458985,-0.9031029,-0.07664164,0.2785628,-0.20014723,809,1,1,1,0
70852666,31.18560665735842,117.19753630096801,48.543957,0.40235752,-1.9458985,-2.0622292,-0.07664164,0.2785628,-0.20014723,810,1,1,1,0
