timestamp,normalized_wheel_setpoint
19943363,0.009615483
19948093,0.009615483
20047879,0.009615483
20142844,0.009615483
20247383,0.009615483
20347086,0.009615483
20446878,0.009615483
20546596,0.009615483
20646378,0.009615483
20746077,0.009615483
20845865,0.009615483
20945572,0.009615483
21045377,0.009615483
21145061,0.009615483
21244874,0.009615483
21344558,0.009615483
21444365,0.009615483
21544060,0.012019329
21643851,0.009615483
21748802,0.0072116363
21843345,0.0072116363
21948219,0.009615483
22042850,0.009615483
22147945,0.009615483
22242448,0.009615483
22347416,0.009615483
22447211,0.00480779
22546853,0.009615483
22646645,0.009615483
22746429,0.009615483
22846119,0.009615483
22945815,0.009615483
23045664,0.009615483
23145275,0.009615483
23245202,0.009615483
23344876,0.009615483
23444612,0.009615483
23544273,0.009615483
23644139,0.009615483
23743785,0.009615483
23848270,0.009615483
23943301,0.009615483
24047763,0.009615483
24142795,0.009615483
24247281,0.009615483
24342308,0.009615483
24446776,0.009615483
24546512,0.009615483
24646260,0.009615483
24745998,0.009615483
24845784,0.009615483
24945502,0.009615483
25045254,0.009615483
25145028,0.009615483
25244756,0.009615483
25344501,0.009615483
25444289,0.009615483
25544004,0.009615483
25643744,0.009615483
25743496,0.009615483
25843243,0.009615483
25948264,0.009615483
26042777,0.009615483
26147719,0.009615483
26242272,0.009615483
26347298,0.009615483
26441749,0.009615483
26546915,0.009615483
26646465,0.009615483
26746253,0.009615483
26845993,0.009615483
26945718,0.009615483
27045431,0.009615483
27145209,0.009615483
27245023,0.009615483
27344712,0.009615483
27444469,0.009615483
27548957,0.009615483
27643975,0.009615483
27743706,0.009615483
27843489,0.009615483
27947972,0.009615483
28047706,0.009615483
28142777,0.009615483
28247202,0.009615483
28346949,0.009615483
28446705,0.009615483
28541992,0.009615483
28646190,0.009615483
28745969,0.009615483
28845692,0.009615483
28945451,0.009615483
29045190,0.009615483
29144939,0.009615483
29244712,0.009615483
29344436,0.009615483
29449457,0.009615483
29543939,0.009615483
29648925,0.009615483
29743438,0.009615483
29848446,0.009615483
29942945,0.009615483
30047963,0.009615483
30147702,0.009615483
30247435,0.009615483
30347204,0.009615483
30446923,0.009615483
30546907,0.009615483
30646430,0.009615483
30746151,0.009615483
30845917,0.009615483
30945703,0.009615483
31045428,0.009615483
31145187,0.009615483
31244978,0.009615483
31344651,0.009615483
31444418,0.009615483
31548945,0.009615483
31643943,0.009615483
31748423,0.009615483
31843410,0.009615483
31947890,0.009615483
32042953,0.009615483
32147383,0.009615483
32247151,0.009615483
32346896,0.009615483
32446637,0.009615483
32546385,0.009615483
32646166,0.009615483
32745888,0.009615483
32845639,0.009615483
32945384,0.009615483
33045135,0.009615483
33144891,0.009615483
33244636,0.009615483
33344389,0.009615483
33444127,0.009615483
33543912,0.009615483
33648911,0.009615483
33743383,0.009615483
33848359,0.009615483
33942890,0.009615483
34047866,0.009615483
34142392,0.009615483
34247381,0.009615483
34347192,0.009615483
34446861,0.009615483
34546622,0.009615483
34646377,0.009615483
34746118,0.009615483
34845906,0.009615483
34945621,0.009615483
35045413,0.009615483
35145124,0.009615483
35244882,0.009615483
35344613,0.009615483
35444400,0.009615483
35544348,0.009615483
35643852,0.009615483
35748344,0.009615483
35843359,0.009615483
35947841,0.009615483
36042896,0.009615483
36147357,0.009615483
36242401,0.009615483
36346850,0.009615483
36446590,0.009615483
36546349,0.009615483
36646090,0.009615483
36745838,0.009615483
36845593,0.009615483
36945333,0.009615483
37045109,0.009615483
37144852,0.009615483
37244645,0.009615483
37344349,0.009615483
37444102,0.009615483
37543852,0.009615483
