timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
19945435,19945303,1.0,-0.1788469,0.044488028,nan,nan,nan,nan,nan
19947931,19947797,1.0,-0.17913425,0.04286838,nan,nan,nan,nan,nan
20047685,20047546,1.0,-0.3566677,0.027043179,nan,nan,nan,nan,nan
20144927,20144801,1.0,-0.457435,0.027501918,nan,nan,nan,nan,nan
20247182,20247043,1.0,-0.39300054,0.12338174,nan,nan,nan,nan,nan
20344425,20344298,1.0,-0.23925823,0.21454357,nan,nan,nan,nan,nan
20446680,20446541,1.0,-0.10006058,0.18983538,nan,nan,nan,nan,nan
20548913,20548783,0.9743794,0.025620848,0.08890191,nan,nan,nan,nan,nan
20646176,20646039,0.8394413,0.16055891,0.028019566,nan,nan,nan,nan,nan
20745917,20745788,0.77195346,0.22804675,0.04404694,nan,nan,nan,nan,nan
20845673,20845537,0.90744495,0.092555285,0.048504457,nan,nan,nan,nan,nan
20947903,20947779,1.0,-0.033468425,-0.03575213,nan,nan,nan,nan,nan
21047656,21047528,1.0,-0.09437817,-0.097541936,nan,nan,nan,nan,nan
21144904,21144783,1.0,-0.014475405,-0.08589014,nan,nan,nan,nan,nan
21247157,21247026,0.9066609,0.093339354,-0.036744185,nan,nan,nan,nan,nan
21346897,21346775,0.8034313,0.19656897,0.05394757,nan,nan,nan,nan,nan
21446650,21446523,0.7808264,0.21917385,0.15895836,nan,nan,nan,nan,nan
21543907,21543779,0.8061407,0.19385952,0.24128671,nan,nan,nan,nan,nan
21646149,21646021,0.9634601,0.03654015,0.1522218,nan,nan,nan,nan,nan
21748385,21748264,1.0,-0.058653593,-0.071346916,nan,nan,nan,nan,nan
21845809,21845519,1.0,-0.02522403,-0.26097143,nan,nan,nan,nan,nan
21940405,21940280,0.9144906,0.08550963,-0.1715624,nan,nan,nan,nan,nan
22045298,22045017,0.79960185,0.20039839,0.088825524,nan,nan,nan,nan,nan
22147380,22147259,0.7272766,0.27272362,0.2835703,nan,nan,nan,nan,nan
22244796,22244515,0.642333,0.35766727,0.39292386,nan,nan,nan,nan,nan
22346881,22346758,0.6142157,0.38578457,0.42509553,nan,nan,nan,nan,nan
22449214,22449000,0.5980881,0.40191215,0.3704974,nan,nan,nan,nan,nan
22546377,22546255,0.6121092,0.38789105,0.28570414,nan,nan,nan,nan,nan
22648700,22648498,0.60881275,0.39118752,0.17857647,nan,nan,nan,nan,nan
22745878,22745753,0.62564075,0.3743595,0.14893365,nan,nan,nan,nan,nan
22848212,22847996,0.66544455,0.3345557,0.12141345,nan,nan,nan,nan,nan
22945373,22945251,0.72811943,0.2718808,0.09284787,nan,nan,nan,nan,nan
23047682,23047494,0.81358755,0.18641266,0.09109222,nan,nan,nan,nan,nan
23147364,23147243,0.87471306,0.12528715,0.1856798,nan,nan,nan,nan,nan
23247190,23246992,0.9859073,0.014092952,0.30808944,nan,nan,nan,nan,nan
23346878,23346741,1.0,-0.12003124,0.3730714,nan,nan,nan,nan,nan
23446662,23446490,1.0,-0.22702777,0.30788517,nan,nan,nan,nan,nan
23546360,23546239,1.0,-0.27791852,0.22875334,nan,nan,nan,nan,nan
