timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],accel_priority[0],accel_priority[1],accel_priority[2],accel_priority[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3],gyro_priority[0],gyro_priority[1],gyro_priority[2],gyro_priority[3]
19943025,4259850,4259850,2490378,0,0,0.1943403,0.19434024,0.0,0.0,4325386,4325386,2490378,0,0,0.007923941,0.007923933,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
19948016,4259850,4259850,2490378,0,0,0.19359268,0.19359262,0.0,0.0,4325386,4325386,2490378,0,0,0.0076468703,0.0076468564,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
20142528,4259850,4259850,2490378,0,0,0.22165684,0.22165678,0.0,0.0,4325386,4325386,2490378,0,0,0.01005902,0.01005902,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
20347011,4259850,4259850,2490378,0,0,0.21955222,0.21955225,0.0,0.0,4325386,4325386,2490378,0,0,0.0059915637,0.0059915655,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
20546518,4259850,4259850,2490378,0,0,0.19809264,0.19809265,0.0,0.0,4325386,4325386,2490378,0,0,0.007373125,0.0073731346,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
20746000,4259850,4259850,2490378,0,0,0.21116483,0.21116477,0.0,0.0,4325386,4325386,2490378,0,0,0.010837973,0.010837975,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
20945500,4259850,4259850,2490378,0,0,0.15514772,0.15514773,0.0,0.0,4325386,4325386,2490378,0,0,0.012138652,0.012138657,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21144985,4259850,4259850,2490378,0,0,0.19274698,0.19274694,0.0,0.0,4325386,4325386,2490378,0,0,0.007547967,0.0075479695,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21344483,4259850,4259850,2490378,0,0,0.21139172,0.21139176,0.0,0.0,4325386,4325386,2490378,0,0,0.0107040545,0.010704055,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21543986,4259850,4259850,2490378,0,0,0.19156924,0.19156925,0.0,0.0,4325386,4325386,2490378,0,0,0.01232655,0.012326554,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21748465,4259850,4259850,2490378,0,0,0.14353302,0.14353302,0.0,0.0,4325386,4325386,2490378,0,0,0.014736203,0.0147362,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
21947899,4259850,4259850,2490378,0,0,0.16154347,0.16154344,0.0,0.0,4325386,4325386,2490378,0,0,0.008077582,0.008077584,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22147479,4259850,4259850,2490378,0,0,0.16079898,0.16079906,0.0,0.0,4325386,4325386,2490378,0,0,0.008328287,0.008328286,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22346969,4259850,4259850,2490378,0,0,0.14717619,0.14717634,0.0,0.0,4325386,4325386,2490378,0,0,0.006444364,0.0064443615,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22546464,4259850,4259850,2490378,0,0,0.19757883,0.19757882,0.0,0.0,4325386,4325386,2490378,0,0,0.007982791,0.0079828,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22745957,4259850,4259850,2490378,0,0,0.22313857,0.22313842,0.0,0.0,4325386,4325386,2490378,0,0,0.004831772,0.004831767,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
22945458,4259850,4259850,2490378,0,0,0.19252253,0.19252244,0.0,0.0,4325386,4325386,2490378,0,0,0.006816909,0.00681691,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23144958,4259850,4259850,2490378,0,0,0.22018708,0.220187,0.0,0.0,4325386,4325386,2490378,0,0,0.005626337,0.00562634,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23344500,4259850,4259850,2490378,0,0,0.20156775,0.20156781,0.0,0.0,4325386,4325386,2490378,0,0,0.011355305,0.011355308,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23543956,4259850,4259850,2490378,0,0,0.17485882,0.17485887,0.0,0.0,4325386,4325386,2490378,0,0,0.0070391116,0.007039114,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23743458,4259850,4259850,2490378,0,0,0.2019975,0.20199752,0.0,0.0,4325386,4325386,2490378,0,0,0.010161511,0.010161508,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
23942947,4259850,4259850,2490378,0,0,0.21645704,0.21645707,0.0,0.0,4325386,4325386,2490378,0,0,0.0049091745,0.0049091727,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24142451,4259850,4259850,2490378,0,0,0.23425232,0.2342523,0.0,0.0,4325386,4325386,2490378,0,0,0.0003606171,0.00036061648,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
24341949,4259850,4259850,2490378,0,0,0.22394583,0.22394577,0.0,0.0,4325386,4325386,2490378,0,0,0.0020652825,0.0020652825,0.0,0.0,1,1,0,0,50,50,0,0,1,1,0,0,50,50,0,0
