timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
33546196,0.0,0.0,0.0
33745703,0.0,0.0,0.0
33945198,0.0,0.0,0.0
34144696,0.0,0.0,0.0
34349179,0.0,0.0,0.0
34548683,0.0,0.0,0.0
34748177,0.0,0.0,0.0
34947682,0.0,0.0,0.0
35147177,0.0,0.0,0.0
35346677,0.0,0.0,0.0
35546176,0.0,0.0,0.0
35748170,0.0,0.0,0.0
35947667,0.0,0.0,0.0
36147167,0.0,0.0,0.0
36346668,0.0,0.0,0.0
36546164,0.0,0.0,0.0
36745663,0.0,0.0,0.0
36945162,0.0,0.0,0.0
37147154,0.0,0.0,0.0
37346667,0.0,0.0,0.0
37546151,0.0,0.0,0.0
37745649,0.0,0.0,0.0
37945150,0.0,0.0,0.0
38144660,0.0,0.0,0.0
38344147,0.0,0.0,0.0
38548637,0.0,0.0,0.0
38748135,0.0,0.0,0.0
38947631,0.0,0.0,0.0
39147133,0.0,0.0,0.0
39346694,0.0,0.0,0.0
39546129,0.0,0.0,0.0
39745650,0.0,0.0,0.0
39947635,0.0,0.0,0.0
40147132,0.0,0.0,0.0
40346630,0.0,0.0,0.0
40546129,0.0,0.0,0.0
40745626,0.0,0.0,0.0
40945141,0.0,0.0,0.0
41144630,0.0,0.0,0.0
41349237,0.0,0.0,0.0
41548741,0.0,0.0,0.0
41748227,0.0,0.0,0.0
41947716,0.0,0.0,0.0
42147218,0.0,0.0,0.0
42344242,0.0,0.0,0.0
42546202,0.0,0.0,0.0
42745698,0.0,0.0,0.0
42947639,0.0,0.0,0.0
43147141,0.0,0.0,0.0
43346645,0.0,0.0,0.0
43546125,0.0,0.0,0.0
43745616,0.0,0.0,0.0
43945112,0.0,0.0,0.0
44147087,0.0,0.0,0.0
44346583,0.0,0.0,0.0
44546086,0.0,0.0,0.0
44745583,0.0,0.0,0.0
44945084,0.0,0.0,0.0
45144581,0.0,0.0,0.0
45344087,0.0,0.0,0.0
45548590,0.0,0.0,0.0
45748070,0.0,0.0,0.0
45947567,0.0,0.0,0.0
46147068,0.0,0.0,0.0
46346578,0.0,0.0,0.0
46546065,0.0,0.0,0.0
46745565,0.0,0.0,0.0
46947560,0.0,0.0,0.0
47147058,0.0,0.0,0.0
47346565,0.0,0.0,0.0
47546055,0.0,0.0,0.0
47745557,0.0,0.0,0.0
47945056,0.0,0.0,0.0
48144571,0.0,0.0,0.0
48349043,0.0,0.0,0.0
48548550,0.0,0.0,0.0
48748040,0.0,0.0,0.0
48947539,0.0,0.0,0.0
49147048,0.0,0.0,0.0
49346538,0.0,0.0,0.0
49546045,0.0,0.0,0.0
49748033,0.0,0.0,0.0
49947537,-0.001731094,0.00053218147,0.0010554236
50147035,-0.020981688,-0.022559324,0.014218423
50346542,-0.029374102,-0.038474936,0.02093864
50546031,-0.029072987,-0.038770743,0.018068016
50745534,-0.036435205,-0.0448848,0.011987863
50945035,-0.0373883,-0.054686394,0.0068680956
51147022,-0.04990348,-0.05503033,0.0011135387
51346522,-0.05760874,-0.05940445,-0.0002202233
51546029,-0.0723682,-0.063010015,6.370816e-05
51745522,-0.08922409,-0.06717627,0.001255402
51945024,-0.09883088,-0.06681038,0.002687147
52144521,-0.10450287,-0.06802018,0.00092823873
52344019,-0.123347074,-0.059451822,-0.008255965
52548505,-0.1320594,-0.046184056,-0.015140552
52748009,-0.15903442,-0.0453081,-0.015776627
52947504,-0.17671627,-0.04309501,-0.012284458
53147005,-0.19510068,-0.026348947,-0.010495607
53346503,-0.2,-0.021228438,-0.013884018
53546003,-0.19860199,-0.016248753,-0.018853374
53745502,-0.19941784,-0.019302988,-0.024726454
53947496,-0.2,-0.01588798,-0.03446677
54146992,-0.2,-0.019779915,-0.04314626
54346494,-0.2,-0.025759911,-0.042927593
54545993,-0.2,-0.02071336,-0.036907956
54745489,-0.2,-0.016005414,-0.033609625
54944993,-0.19979092,-0.0132180285,-0.0342106
55144489,-0.2,-0.0128415115,-0.043437175
55348973,-0.19999695,-0.028383657,-0.044721853
55548471,-0.2,-0.03273311,-0.04288644
55747974,-0.19956286,-0.039122436,-0.040855464
55947471,-0.19949287,-0.041782856,-0.041711915
56146970,-0.2,-0.039718192,-0.042789705
56346470,-0.2,-0.050627116,-0.043544814
56545966,-0.19956799,-0.052996203,-0.046805132
56747960,-0.2,-0.053209566,-0.05351668
56947459,-0.2,-0.056666434,-0.050676543
57146957,-0.2,-0.06311204,-0.049286388
57346454,-0.2,-0.06766221,-0.04451438
57545956,-0.19927555,-0.06970015,-0.04726889
57745450,-0.19957177,-0.07913903,-0.048875492
57944950,-0.2,-0.091738746,-0.051190127
58146947,-0.19802757,-0.09146358,-0.052230455
58346440,-0.2,-0.088077106,-0.05791717
58545941,-0.2,-0.09692642,-0.057863966
58745438,-0.2,-0.10409905,-0.059480596
58944937,-0.19976908,-0.107309155,-0.06331376
59144438,-0.2,-0.109189235,-0.06813563
59343952,-0.2,-0.1115354,-0.072638795
59548418,-0.2,-0.11738641,-0.07553925
59747921,-0.19997658,-0.12055399,-0.08029216
59947417,-0.2,-0.117229074,-0.08297989
60146918,-0.2,-0.12081672,-0.08669247
60346413,-0.2,-0.12813008,-0.08848378
60545910,-0.1998272,-0.12665944,-0.08822819
60745411,-0.2,-0.11640964,-0.09142691
60947400,-0.1995406,-0.11370068,-0.09473145
61146913,-0.2,-0.11612518,-0.09976956
61346403,-0.2,-0.11879221,-0.10886701
61545897,-0.19942322,-0.12097298,-0.12189727
61745395,-0.2,-0.12341368,-0.12793341
61944892,-0.2,-0.12150124,-0.13543847
62144388,-0.2,-0.115683384,-0.14407098
62348872,-0.2,-0.107968315,-0.15662506
62548372,-0.2,-0.10554366,-0.1707237
62747870,-0.2,-0.10881114,-0.18390474
62947367,-0.2,-0.113926895,-0.19366887
63146863,-0.2,-0.11821505,-0.19993888
63346368,-0.2,-0.12644668,-0.2
63545865,-0.2,-0.13660148,-0.2
63745356,-0.2,-0.15054347,-0.2
63947350,-0.2,-0.15486123,-0.19964495
64146860,-0.2,-0.1650868,-0.2
64346347,-0.2,-0.17261675,-0.2
64545843,-0.2,-0.18265146,-0.2
64745340,-0.2,-0.18548013,-0.2
64944849,-0.1999923,-0.19036964,-0.2
65146832,-0.2,-0.1990217,-0.2
65348844,-0.2,-0.2072256,-0.2
65545833,-0.2,-0.2043675,-0.2
65747824,-0.2,-0.20591614,-0.2
65944814,-0.2,-0.21095596,-0.2
66146810,-0.2,-0.22289936,-0.2
66346307,-0.2,-0.22663966,-0.2
66548294,-0.2,-0.22990043,-0.2
66747793,-0.2,-0.23784125,-0.2
66947289,-0.2,-0.24520324,-0.2
67146784,-0.19986784,-0.24956374,-0.2
67346283,-0.2,-0.2542837,-0.2
67545782,-0.19982196,-0.26186034,-0.2
67745274,-0.2,-0.26471582,-0.2
67947270,-0.2,-0.26977637,-0.2
68146836,-0.2,-0.26742768,-0.2
68346260,-0.2,-0.27413008,-0.1999674
68545762,-0.2,-0.2801645,-0.19482113
68745270,-0.2,-0.28792697,-0.18950431
68944751,-0.2,-0.2922855,-0.18321247
69144250,-0.2,-0.28994414,-0.18171543
69348731,-0.2,-0.29006946,-0.18045616
69546496,-0.2,-0.2961099,-0.18220755
69745985,-0.2,-0.2879918,-0.18454817
69945475,-0.2,-0.28318542,-0.18617105
70144965,-0.2,-0.2774099,-0.18296278
70344453,-0.2,-0.274695,-0.1758374
70543947,-0.19998169,-0.27505553,-0.17562108
70748360,-0.19997366,-0.27188638,-0.17765222
70947849,-0.2,-0.27719858,-0.18471003
71147335,-0.2,-0.28925005,-0.18772584
71346823,-0.2,-0.29463458,-0.18866488
71546316,-0.2,-0.2927021,-0.19152956
71745804,-0.2,-0.30279964,-0.19538435
71945311,-0.2,-0.31705076,-0.19173647
72147243,-0.2,-0.33177888,-0.19020289
72346735,-0.2,-0.33855283,-0.19038284
72546222,-0.2,-0.35046116,-0.19174953
72745717,-0.2,-0.36237586,-0.19118616
72945200,-0.2,-0.37427494,-0.19403626
73144711,-0.2,-0.37790784,-0.2
73344178,-0.19991891,-0.38097575,-0.2
73548594,-0.2,-0.37912995,-0.2
73748091,-0.2,-0.3741659,-0.2
73947586,-0.2,-0.36501577,-0.2
74147065,-0.2,-0.36090636,-0.2
74346588,-0.2,-0.3578688,-0.2
74546039,-0.2,-0.35898444,-0.2
74745545,-0.19909453,-0.3549435,-0.2
74947475,-0.2,-0.35300922,-0.2
75146965,-0.2,-0.35249597,-0.2
75346451,-0.2,-0.3559791,-0.2
75545959,-0.2,-0.35985482,-0.2
75745429,-0.2,-0.35868457,-0.19997501
75944917,-0.2,-0.3620623,-0.2
76144405,-0.2,-0.36482778,-0.2
76348819,-0.2,-0.3710752,-0.2
76548316,-0.2,-0.36987436,-0.19909567
76747796,-0.2,-0.36850634,-0.19927938
76947284,-0.2,-0.3678921,-0.19948153
77146774,-0.2,-0.37381685,-0.19950083
77346275,-0.2,-0.37799,-0.19751425
77545749,-0.2,-0.37037456,-0.1963861
77747711,-0.2,-0.3650979,-0.19736876
77947203,-0.2,-0.36553386,-0.19766177
78146704,-0.2,-0.36983845,-0.19592999
78346195,-0.2,-0.37284568,-0.19553365
78545706,-0.2,-0.3786411,-0.19929707
78745186,-0.2,-0.3812269,-0.2
78944685,-0.2,-0.3881708,-0.2
79149055,-0.2,-0.39509115,-0.2
79348552,-0.2,-0.39798814,-0.19985978
79548033,-0.2,-0.39735174,-0.2
79747568,-0.2,-0.39736775,-0.2
79947008,-0.2,-0.39987227,-0.2
80146496,-0.2,-0.4,-0.19760038
80345989,-0.19999555,-0.4,-0.19048055
80547932,-0.2,-0.39410672,-0.18840405
80747424,-0.2,-0.39095825,-0.19167833
80946913,-0.2,-0.39883053,-0.19425878
81146398,-0.2,-0.39997235,-0.19139653
81345890,-0.2,-0.39868784,-0.18668154
81545386,-0.2,-0.39686176,-0.18216012
81744861,-0.2,-0.39955682,-0.18726364
81949260,-0.1999258,-0.4,-0.1933669
82148749,-0.2,-0.3999907,-0.19770366
82348240,-0.2,-0.39726618,-0.19964717
82547731,-0.2,-0.39828616,-0.19618541
82747214,-0.19534843,-0.4,-0.19676644
82946699,-0.2,-0.39940083,-0.19714066
83146211,-0.19715583,-0.39795578,-0.19315927
83345691,-0.2,-0.39989257,-0.19405484
83547635,-0.2,-0.3999779,-0.18846369
83747112,-0.19574244,-0.4,-0.18347153
83946600,-0.19576785,-0.3999734,-0.18216588
84146088,-0.2,-0.39678094,-0.18361413
84345591,-0.2,-0.39761996,-0.18684374
84545080,-0.19866252,-0.4,-0.1906464
84747036,-0.1950544,-0.39676228,-0.19159894
84946503,-0.19892389,-0.39375722,-0.19570571
85146003,-0.2,-0.39570236,-0.2
85345478,-0.2,-0.3991055,-0.2
85544967,-0.19658427,-0.3924838,-0.2
85744451,-0.2,-0.39372993,-0.2
85943944,-0.2,-0.39321077,-0.2
86148352,-0.2,-0.39619932,-0.2
86347855,-0.2,-0.39444137,-0.2
86547325,-0.2,-0.39188024,-0.2
86746816,-0.2,-0.39893267,-0.2
86946301,-0.2,-0.3956397,-0.2
87145790,-0.2,-0.3981994,-0.2
87345275,-0.2,-0.39755735,-0.2
87547225,-0.19764063,-0.3994106,-0.2
87746716,-0.2,-0.39677432,-0.2
87946202,-0.2,-0.39920032,-0.19999626
88145689,-0.19404319,-0.4,-0.2
88345171,-0.2,-0.4,-0.2
88544660,-0.2,-0.39838737,-0.2
88744146,-0.2,-0.39557788,-0.19777507
88948572,-0.2,-0.4,-0.2
89148067,-0.2,-0.4,-0.2
89347545,-0.1997462,-0.3981957,-0.2
89547021,-0.2,-0.39554417,-0.2
89746506,-0.2,-0.39915115,-0.2
89945992,-0.19991344,-0.39401555,-0.2
90145481,-0.2,-0.3880756,-0.2
90347431,-0.2,-0.38530853,-0.2
90546916,-0.2,-0.38982594,-0.2
90746403,-0.2,-0.3960956,-0.2
90945891,-0.2,-0.39417428,-0.19857831
91145386,-0.2,-0.39807132,-0.19806324
91344866,-0.2,-0.39533088,-0.19711152
91544366,-0.2,-0.39917853,-0.2
91748762,-0.2,-0.4,-0.2
91948251,-0.2,-0.3995432,-0.1987017
92147737,-0.2,-0.39348295,-0.19732022
92347221,-0.2,-0.39859444,-0.19686697
92546713,-0.2,-0.4,-0.19273129
92746209,-0.2,-0.4,-0.18782084
92945683,-0.2,-0.39579645,-0.18877567
93147643,-0.2,-0.38721222,-0.18657504
93347116,-0.2,-0.38782024,-0.1856361
93546604,-0.2,-0.38804415,-0.19188507
93746091,-0.2,-0.38218904,-0.2
93945586,-0.2,-0.3820998,-0.2
94145106,-0.2,-0.38009277,-0.2
94344553,-0.2,-0.38194835,-0.2
94548962,-0.2,-0.37799212,-0.2
94748445,-0.2,-0.3754828,-0.2
94947937,-0.19988415,-0.3785424,-0.2
95147472,-0.2,-0.378974,-0.2
95346908,-0.19950275,-0.38260704,-0.2
95546393,-0.19890863,-0.38329008,-0.2
95745883,-0.19912961,-0.3871321,-0.2
95947825,-0.2,-0.38898382,-0.2
96147314,-0.2,-0.39961356,-0.2
96346820,-0.2,-0.4,-0.2
96546282,-0.2,-0.4,-0.2
96745782,-0.2,-0.4,-0.2
96945276,-0.2,-0.39851567,-0.2
97144741,-0.2,-0.39974287,-0.2
97349155,-0.19998397,-0.4,-0.2
97548636,-0.2,-0.4,-0.2
97748122,-0.2,-0.39780998,-0.2
97947621,-0.2,-0.3974781,-0.2
98147153,-0.2,-0.39996952,-0.2
98346584,-0.19908522,-0.4,-0.2
98546066,-0.2,-0.39911315,-0.19998565
98748050,-0.2,-0.39444512,-0.19892468
98947497,-0.2,-0.39762285,-0.19968487
99146984,-0.2,-0.4,-0.2
99346470,-0.2,-0.39461952,-0.19901824
99545955,-0.2,-0.39094165,-0.19714485
99745445,-0.2,-0.38712844,-0.19686486
99944943,-0.2,-0.3967459,-0.19833462
100146878,-0.2,-0.4,-0.19885853
100348828,-0.2,-0.39533463,-0.19528866
100548312,-0.2,-0.39159912,-0.19480847
100747796,-0.2,-0.38466525,-0.19454822
100947281,-0.2,-0.38221782,-0.19698064
101146769,-0.2,-0.36988497,-0.19762342
101346256,-0.2,-0.35382017,-0.19964933
101548200,-0.2,-0.33857334,-0.2
101747689,-0.2,-0.32764006,-0.2
101947170,-0.2,-0.32072487,-0.2
102146659,-0.2,-0.31150594,-0.2
102346145,-0.2,-0.30474487,-0.2
102545627,-0.2,-0.30019242,-0.2
102745112,-0.2,-0.30107307,-0.2
102947102,-0.2,-0.30111519,-0.2
103146549,-0.2,-0.3034861,-0.2
103346032,-0.19924597,-0.3103206,-0.2
103545545,-0.2,-0.3093136,-0.2
103745001,-0.2,-0.32061902,-0.2
103944484,-0.2,-0.32152578,-0.2
104143966,-0.19719769,-0.31342554,-0.2
104348379,-0.2,-0.3212922,-0.2
104547864,-0.2,-0.33562994,-0.2
104747389,-0.2,-0.34647638,-0.2
104946832,-0.2,-0.34966642,-0.2
105146325,-0.2,-0.3543826,-0.2
105345825,-0.2,-0.36293632,-0.2
105545286,-0.2,-0.37496236,-0.2
105747237,-0.2,-0.3841604,-0.2
105946726,-0.2,-0.38406697,-0.2
106146207,-0.19967787,-0.3860114,-0.2
106345695,-0.2,-0.38012663,-0.2
106545175,-0.2,-0.3823409,-0.2
106744661,-0.2,-0.37715438,-0.2
106944146,-0.19903748,-0.36832747,-0.2
107148561,-0.2,-0.36019552,-0.2
107348039,-0.2,-0.34235623,-0.2
107547539,-0.2,-0.3552748,-0.2
107747007,-0.2,-0.359789,-0.2
107946491,-0.2,-0.3524878,-0.2
108145975,-0.2,-0.33964527,-0.2
108345461,-0.2,-0.33194503,-0.2
