timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
19942809,0.75209135,1.5367417,0.2878565,4987,0,-0.8507878,-3.142934,-6.2340126,4905,0,0,2,1
19947797,0.7638692,1.5384147,0.29842314,4988,0,-0.990122,-3.2111797,-6.439185,4903,0,0,2,1
19952784,0.7604293,1.5424758,0.31810832,4987,0,-1.071165,-3.2299144,-6.6585836,4903,0,0,2,1
19957772,0.75942796,1.528274,0.3315946,4988,0,-1.1163418,-3.2687972,-6.708375,4904,0,0,2,1
19962759,0.75091773,1.5225283,0.3429487,4987,0,-1.0750825,-3.2876682,-6.816447,4904,0,0,2,1
19967747,0.7514711,1.5056889,0.3636335,4988,0,-0.9775033,-3.1667857,-7.0070148,4903,0,0,2,1
19972734,0.73534435,1.5026579,0.37792587,4987,0,-0.8839256,-2.9728675,-7.460809,4904,0,0,2,1
19977721,0.71799976,1.4698527,0.39801052,4987,0,-0.99089617,-2.933026,-7.255942,4904,0,0,2,1
19982709,0.72030157,1.4636989,0.4112166,4988,0,-1.1806678,-2.8860264,-7.1321034,4904,0,0,2,1
19987696,0.72446537,1.4354036,0.42060047,4987,0,-1.3990372,-2.689605,-7.4117265,4903,0,0,2,1
19992684,0.72320515,1.430748,0.4391153,4988,0,-1.6305032,-2.5431962,-7.6506543,4904,0,0,2,1
19997672,0.7210873,1.4103726,0.45217085,4988,0,-1.8786894,-2.50292,-7.678026,4903,0,0,2,1
20002660,0.7374636,1.38862,0.4734908,4988,0,-2.2020938,-2.434401,-7.695363,4904,0,0,2,1
20007646,0.74049777,1.371889,0.4796335,4986,0,-2.482238,-2.220148,-7.706312,4904,0,0,2,1
20012634,0.738812,1.3509699,0.49640465,4988,0,-2.7549722,-2.132599,-7.8329296,4904,0,0,2,1
20017621,0.7462946,1.3126491,0.51770055,4987,0,-2.9864473,-2.270217,-8.0770235,4903,0,0,2,1
20022608,0.7436879,1.2914754,0.52813417,4987,0,-3.2215781,-2.2680895,-8.193913,4904,0,0,2,1
20027596,0.7411446,1.2550516,0.5389258,4988,0,-3.4904258,-2.1842673,-8.185205,7355,0,0,2,1
20032583,0.72102225,1.2287264,0.5486389,4987,0,-3.622203,-2.257353,-8.367149,4904,0,0,2,1
20037571,0.7167754,1.1867548,0.565407,4988,0,-3.5809586,-2.4009194,-8.492601,4903,0,0,2,1
20042558,0.71822006,1.1550748,0.5731936,4987,0,-3.5923042,-2.4300225,-8.559247,4904,0,0,2,1
20047546,0.7111983,1.1209583,0.58328784,4988,0,-3.4778707,-2.4819443,-8.828529,4903,0,0,2,1
20052533,0.7075249,1.0770966,0.5843028,4987,0,-3.4141095,-2.9013386,-8.994968,4904,0,0,2,1
20057520,0.7181357,1.0374644,0.5960361,4987,0,-3.3427758,-3.384186,-9.109622,4903,0,0,2,1
20062508,0.71314347,1.0079865,0.61154157,4988,0,-3.3521335,-3.1839774,-9.066167,5884,0,0,2,1
20067495,0.68049234,0.9695445,0.61322105,4987,0,-3.4237883,-3.0779364,-9.283458,4903,0,0,2,1
20072483,0.65280616,0.9249065,0.62196726,4988,0,-3.4839444,-3.2011116,-9.281859,4903,0,0,2,1
20082458,0.58916646,0.8406763,0.6310978,4988,0,-3.7057407,-3.0469792,-9.214607,4903,0,0,2,1
20087445,0.5604492,0.8035008,0.62773174,4987,0,-3.7433183,-3.1286526,-9.202833,4903,0,0,2,1
20092434,0.51272476,0.7495865,0.6248793,4989,0,-3.6587934,-3.1936128,-9.275885,4903,0,0,2,1
20097420,0.4833186,0.70364565,0.6231614,4986,0,-3.609798,-3.0517313,-9.161885,4904,0,0,2,1
20102407,0.4593625,0.65862834,0.6294519,4987,0,-3.5137389,-2.9186907,-8.978186,4904,0,0,2,1
20107395,0.42414504,0.6130183,0.6210922,4988,0,-3.3633292,-2.8088613,-8.976331,4904,0,0,2,1
20112382,0.40134975,0.56821716,0.62125665,4987,0,-3.2749283,-3.0596082,-8.937524,4904,0,0,2,1
20117370,0.39415133,0.5217914,0.61381185,4988,0,-3.1415102,-3.046955,-9.00921,4903,0,0,2,1
20122357,0.36021128,0.47172245,0.60451776,4987,0,-3.1415231,-2.8762069,-9.023109,4904,0,0,2,1
20127344,0.33815843,0.4295789,0.5992429,4987,0,-3.1528926,-3.1644099,-9.111467,4903,0,0,2,1
20132332,0.3164712,0.38413507,0.59049904,4988,0,-3.0231202,-3.1992922,-9.068776,4904,0,0,2,1
20137319,0.3024057,0.33597898,0.5846821,4987,0,-2.9066699,-3.2084546,-9.189968,4904,0,0,2,1
20142307,0.25482973,0.29110134,0.57405597,4988,0,-2.7358618,-2.9474905,-9.478208,4903,0,0,2,1
20147294,0.21603502,0.2529748,0.5528895,4987,0,-2.5667224,-2.9670508,-9.5486355,4905,0,0,2,1
20152282,0.18497631,0.20220202,0.5471998,4988,0,-2.4351587,-3.0390947,-9.542493,4903,0,0,2,1
20157269,0.15946071,0.14596283,0.54066104,4987,0,-2.1832654,-2.8330584,-9.6278,4904,0,0,2,1
20162257,0.11917104,0.10836893,0.52206224,4988,0,-2.0703886,-2.710963,-9.569009,4904,0,0,2,1
20167244,0.087464824,0.05862854,0.5064827,4987,0,-1.8879482,-2.5948997,-9.49339,4904,0,0,2,1
20172232,0.06736499,0.027147269,0.48600656,4988,0,-1.8446972,-2.6102204,-9.484263,4904,0,0,2,1
20177219,0.034859225,-0.024975158,0.469585,4987,0,-1.7656687,-2.404986,-9.4163685,4904,0,0,2,1
20182206,0.020406714,-0.045713454,0.45015305,4987,0,-1.7223591,-2.4403768,-9.345261,4904,0,0,2,1
20187194,0.006220199,-0.09558404,0.43007988,4988,0,-1.724182,-2.464167,-9.287128,4903,0,0,2,1
20192181,0.0024211514,-0.13834529,0.4117267,4987,0,-1.690421,-2.5535805,-9.370023,4904,0,0,2,1
20197169,0.0011137481,-0.17903359,0.3817402,4988,0,-1.645224,-2.66489,-9.290854,4903,0,0,2,1
20202156,-0.007101149,-0.21896552,0.3688757,4987,0,-1.5813344,-2.660448,-9.326729,4904,0,0,2,1
20207144,-0.028105542,-0.2667597,0.3487938,4988,0,-1.477963,-2.637103,-9.360412,4903,0,0,2,1
20212131,-0.044374906,-0.30659536,0.32469657,4987,0,-1.4478301,-2.7725487,-9.308113,4904,0,0,2,1
20217119,-0.07548966,-0.342859,0.3151707,4988,0,-1.4007585,-2.6431959,-9.234011,4903,0,0,2,1
20222106,-0.09820032,-0.3829774,0.29491097,4987,0,-1.4365728,-2.703927,-9.331444,4905,0,0,2,1
20227093,-0.12602395,-0.42369702,0.26985368,4987,0,-1.509841,-2.6607144,-9.309833,4902,0,0,2,1
20232081,-0.15688069,-0.45686886,0.25420123,4988,0,-1.6137958,-2.6181164,-9.188637,7355,0,0,2,1
20237068,-0.18273833,-0.48874015,0.22583973,4987,0,-1.7182844,-2.5637858,-9.016895,4903,0,0,2,1
20242056,-0.20768254,-0.5175953,0.21015431,4988,0,-1.7406988,-2.581632,-8.869833,4903,0,0,2,1
20247043,-0.22357488,-0.5494694,0.19057047,4987,0,-1.7819874,-2.376733,-8.782932,4904,0,0,2,1
20252030,-0.2481469,-0.58568794,0.16990657,4987,0,-1.8384181,-2.5278194,-8.808302,4903,0,0,2,1
20257018,-0.2579134,-0.6088706,0.1498356,4988,0,-1.8721536,-2.4539442,-8.703,4903,0,0,2,1
20262005,-0.2810039,-0.6355991,0.11991245,4987,0,-1.9642843,-2.495657,-8.701804,4903,0,0,2,1
20266993,-0.30227202,-0.6830436,0.104045436,4988,0,-1.9718921,-2.4066133,-8.805966,4903,0,0,2,1
20271980,-0.33281156,-0.70826334,0.08470145,4987,0,-2.0151355,-2.3214746,-8.800598,4904,0,0,2,1
20276968,-0.35920444,-0.73598665,0.053806815,4988,0,-2.0828485,-2.396637,-8.834024,4904,0,0,2,1
20281955,-0.38851297,-0.76954097,0.038892277,4987,0,-2.093976,-2.267003,-8.671061,4904,0,0,2,1
20286943,-0.40562767,-0.78957826,0.021658203,4988,0,-2.1429,-2.2832553,-8.714764,4904,0,0,2,1
20291930,-0.42722842,-0.8104861,-0.009228857,4987,0,-2.1428244,-2.186197,-8.635536,4903,0,0,2,1
20296918,-0.43703938,-0.8306052,-0.018852022,4988,0,-2.1597667,-2.2729247,-8.657882,4904,0,0,2,1
20301905,-0.43807295,-0.8352358,-0.042589292,4987,0,-2.197287,-2.1949396,-8.571409,4904,0,0,2,1
