timestamp,timestamp_last_signal,rssi,rssi_dbm,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,rc_frame_rate,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source,link_quality,link_snr
63901409,63900849,36,nan,0,10538,0,0,1659,1495,1648,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
64412695,64412135,36,nan,0,10624,0,0,1580,1475,1649,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
64898912,64898354,36,nan,0,10705,0,0,1578,1495,1650,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
65410136,65409577,35,nan,0,10791,0,0,1576,1495,1651,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
65913993,65913434,36,nan,0,10875,0,0,1576,1495,1650,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
66400112,66399554,36,nan,0,10957,0,0,1576,1495,1655,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
66908833,66908273,35,nan,0,11042,0,0,1575,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
67420200,67419621,36,nan,0,11127,0,0,1567,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
67911295,67910736,35,nan,0,11210,0,0,1655,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
68400101,68399542,35,nan,0,11291,0,0,1769,1465,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
68916263,68915704,35,nan,0,11378,0,0,1686,1471,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
69402794,69402233,35,nan,0,11459,0,0,1735,1480,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
69912453,69911893,35,nan,0,11544,0,0,1772,1462,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
70400107,70399544,35,nan,0,11626,0,0,1754,1476,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
70909929,70909365,35,nan,0,11711,0,0,1817,1469,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
71400135,71399484,35,nan,0,11793,0,0,1723,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
71916816,71916258,35,nan,0,11880,0,0,1445,1495,1656,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
72397522,72396934,35,nan,0,11960,0,0,1471,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
72907237,72906678,35,nan,0,12045,0,0,1575,1495,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
73397366,73396809,35,nan,0,12127,0,0,1550,1443,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
73907149,73906590,35,nan,0,12213,0,0,1478,1421,1655,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
74417023,74416419,35,nan,0,12298,0,0,1519,1373,1656,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
74907088,74906508,35,nan,0,12380,0,0,1560,1390,1662,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
75397196,75396615,35,nan,0,12462,0,0,1575,1413,1664,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
75906978,75906402,35,nan,0,12547,0,0,1578,1457,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
76416782,76416223,35,nan,0,12633,0,0,1685,1495,1672,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
76906858,76906299,35,nan,0,12715,0,0,1752,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
77416728,77416111,35,nan,0,12800,0,0,1764,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
77906827,77906209,35,nan,0,12882,0,0,1782,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
78416590,78416022,35,nan,0,12967,0,0,1642,1495,1672,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
78906676,78906112,35,nan,0,13049,0,0,1572,1454,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
79416478,79415918,34,nan,0,13135,0,0,1725,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
79906566,79906008,34,nan,0,13217,0,0,1748,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
80416369,80415809,34,nan,0,13302,0,0,1731,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
80906519,80905957,34,nan,0,13384,0,0,1740,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
81418735,81418176,34,nan,0,13469,0,0,1748,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
81906453,81905833,34,nan,0,13551,0,0,1730,1495,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
82396493,82395925,34,nan,0,13633,0,0,1572,1453,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
82906298,82905709,34,nan,0,13718,0,0,1398,1461,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
83416080,83415520,35,nan,0,13804,0,0,1522,1455,1672,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
83903745,83903170,34,nan,0,13885,0,0,1408,1436,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
84413520,84412961,34,nan,0,13971,0,0,1450,1433,1671,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
84901177,84900617,34,nan,0,14052,0,0,1413,1434,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
85410950,85410391,34,nan,0,14137,0,0,1441,1423,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
85898618,85898059,34,nan,0,14219,0,0,1458,1428,1672,1503,1927,1094,1869,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
86408457,86407897,35,nan,0,14304,0,0,1468,1424,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
86918206,86917647,34,nan,0,14390,0,0,1530,1433,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
87408284,87407725,34,nan,0,14472,0,0,1538,1438,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
87918165,87917551,35,nan,0,14557,0,0,1523,1442,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
88405736,88405176,35,nan,0,14638,0,0,1574,1462,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
88915521,88914963,34,nan,0,14724,0,0,1576,1482,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
89405618,89405059,34,nan,0,14806,0,0,1374,1440,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
89915441,89914862,34,nan,0,14891,0,0,1457,1428,1672,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
90403094,90402535,34,nan,0,14973,0,0,1489,1426,1678,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
90915364,90914806,34,nan,0,15058,0,0,1694,1495,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
91402980,91402416,34,nan,0,15140,0,0,1723,1495,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
91912889,91912272,34,nan,0,15225,0,0,1714,1495,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
92400433,92399872,34,nan,0,15307,0,0,1778,1495,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
92910254,92909695,34,nan,0,15392,0,0,1778,1495,1678,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
93397842,93397283,34,nan,0,15474,0,0,1635,1485,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
93910092,93909532,34,nan,0,15560,0,0,1565,1442,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
94397842,94397281,34,nan,0,15641,0,0,1574,1453,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
94907510,94906952,34,nan,0,15726,0,0,1569,1444,1677,1503,1927,1094,1870,1907,1510,1094,1094,1927,1094,1094,1510,1510,998,998,18,0,0,4,-1,0
