timestamp,voltage5v_v,voltage_payload_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid,payload_v_valid
20393911,5.2497067,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
20893909,5.2466855,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
21393910,5.2233214,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
21893910,5.2274504,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
22393912,5.2391324,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
22893911,5.2395353,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
23393911,5.2206025,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
23893911,5.240643,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
24393911,5.218991,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
24893911,5.2378235,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
25393912,5.2447724,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
25893910,5.240643,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
26393911,5.2247314,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
26893909,5.2308745,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
27393909,5.224631,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
27893910,5.2443695,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
28393910,5.2362123,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
28893909,5.227652,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
29393910,5.2354064,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
29893910,5.238931,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
30393910,5.2046905,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
30893910,5.2473907,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
31393910,5.216876,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
31893911,5.227954,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
32393911,5.242456,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
32893911,5.2456784,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
33393921,5.216272,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
33893910,5.256152,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
34393910,5.252829,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
34893910,5.229565,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
35394504,5.254138,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
35893910,5.2489014,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
36394246,5.227652,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
36893911,5.203583,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
37393910,5.2405424,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
37893910,5.2212067,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
38393975,5.2328887,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
38893910,5.2408447,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0,0
