timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
20640678,0,31.185602799999998,117.19755629999999,45.716,43.521,1772504878200167,10813493,0.18,0.6349099,0.536,0.96400005,0.72999996,1.4599999,104,12,0.17600001,-0.068,-0.163,-0.18100001,2.6812587,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
21640674,0,31.185603699999998,117.19755509999999,46.124,43.929,1772504879200167,10813493,0.12900001,0.46530092,0.51600003,0.93000007,0.72999996,1.4599999,105,7,0.164,0.048,0.157,-0.19900002,0.045389906,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
22643682,0,31.1856044,117.197553,46.178000000000004,43.983000000000004,1772504880200167,10813493,0.101,0.18018483,0.49400002,0.89300007,0.72999996,1.4599999,97,9,0.42000002,-0.41500002,0.065000005,0.134,3.1410272,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
23640678,0,31.1856089,117.19755079999999,46.387,44.192,1772504881200167,10813493,0.16600001,0.34769925,0.476,0.86300004,0.72999996,1.4599999,98,14,0.23700002,0.055000003,-0.23,0.291,5.836387,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
24641897,0,31.185609,117.1975489,46.406,44.211,1772504882200167,10813493,0.087000005,0.4398748,0.45900002,0.837,0.72999996,1.4599999,98,13,0.15200001,-0.007,-0.15200001,0.093,4.460709,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
25641686,0,31.185610999999998,117.1975487,46.465,44.27,1772504883200167,10813493,0.124000005,0.3151422,0.44400004,0.81200004,0.72999996,1.4599999,98,6,0.096,0.069000006,0.066,0.108,0.31327838,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
26643669,0,31.185610699999998,117.1975477,46.568,44.373,1772504884200167,10813493,0.106000006,0.3963011,0.42900002,0.78900003,0.72999996,1.4599999,97,7,0.024,-0.019000001,0.015000001,-0.028,5.3809457,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
27641722,0,31.185610599999997,117.1975468,46.702,44.507,1772504885200167,10813493,0.065000005,0.41879663,0.416,0.768,0.72999996,1.4599999,98,6,0.11000001,-0.054,-0.095000006,-0.037,4.8212514,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
28638674,0,31.185610399999998,117.19754599999999,46.83,44.635,1772504886200167,10813493,0.093,0.4188221,0.404,0.75000006,0.72999996,1.4599999,105,5,0.019000001,0.009000001,-0.017,0.022000002,4.8212514,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
29637672,0,31.1856102,117.1975453,46.906,44.711,1772504887200167,10813493,0.055000003,0.41884777,0.39400002,0.734,0.72999996,1.4599999,105,8,0.035,-0.013,0.033,0.011000001,4.8212514,0,0,nan,0.0,0.0,0.0,0,3,1,1,0,1,14,0,0,0
