timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
107847970,0.0,0.9735449,-0.04568175,0.14348036,-0.17186315,0.014423043,0.0,0.0
107852699,0.0,0.9735827,-0.04571331,0.1434703,-0.171649,0.014423043,0.0,0.0
107897910,0.0,0.9737565,-0.04591643,0.14283441,-0.17113855,0.014423043,0.0,0.0
107947757,0.0,0.97350633,-0.045649584,0.1434906,-0.17208138,0.014423043,0.0,0.0
107997650,0.0,0.9733728,-0.046495758,0.14367764,-0.17245372,0.014423043,0.0,0.0
108047485,0.0,0.97373664,-0.04584233,0.14342913,-0.17077325,0.014423043,0.0,0.0
108097448,0.0,0.9746387,-0.046611033,0.14318116,-0.16554764,0.014423043,0.0,0.0
108147292,0.0,0.9759,-0.04772617,0.14281332,-0.15794218,0.014423043,0.0,0.0
108197158,0.0,0.9771573,-0.049859952,0.1425451,-0.14952765,0.014423043,0.0,0.0
108247011,0.0,0.978362,-0.05103868,0.1421273,-0.14143053,0.014423043,0.0,0.0
108296920,0.0,0.9795183,-0.052249324,0.14110892,-0.13379921,0.014423043,0.0,0.0
108346782,0.0,0.9804851,-0.05329598,0.14071694,-0.12652005,0.014423043,0.0,0.0
108396654,0.0,0.9813136,-0.053255193,0.14084502,-0.11979248,0.014423043,0.0,0.0
108451257,0.0,0.982051,-0.05414416,0.14050567,-0.11358899,0.014423043,0.0,0.0
108496481,0.0,0.98247504,-0.05467706,0.14029916,-0.10986075,0.014423043,0.0,0.0
108546350,0.0,0.9828523,-0.055143934,0.13953184,-0.10719814,0.014423043,0.0,0.0
108596158,0.0,0.98292005,-0.056255717,0.14014426,-0.10518146,0.014423043,0.0,0.0
108650786,0.0,0.9831985,-0.055628657,0.13992457,-0.103185624,0.014423043,0.0,0.0
108696147,0.0,0.98340815,-0.05692028,0.13987567,-0.10051484,0.014423043,0.0,0.0
108745806,0.0,0.9838036,-0.057481088,0.13964614,-0.09656799,0.014423043,0.0,0.0
108800406,0.0,0.98432374,-0.058254197,0.13932541,-0.09111376,0.014423043,0.0,0.0
108850305,0.0,0.9848701,-0.058095306,0.13891858,-0.08577608,0.014423043,0.0,0.0
108895583,0.0,0.9852372,-0.059732847,0.1386979,-0.08063878,0.014423043,0.0,0.0
108945315,0.0,0.9857026,-0.06056265,0.13833757,-0.074735194,0.014423043,0.0,0.0
108999992,0.0,0.9862111,-0.06154896,0.13790157,-0.06769451,0.014423043,0.0,0.0
109049810,0.0,0.986736,-0.06255295,0.13685338,-0.060913224,0.014423043,0.0,0.0
109095100,0.0,0.98709065,-0.062460884,0.13701122,-0.05457705,0.014423043,0.0,0.0
109149567,0.0,0.98752296,-0.06455259,0.1359216,-0.046440467,0.014423043,0.0,0.0
109199456,0.0,0.98783606,-0.06554456,0.13544603,-0.03921963,0.014423043,0.0,0.0
109249339,0.0,0.98802936,-0.06656102,0.1355535,-0.03150938,0.014423043,0.0,0.0
109294672,0.0,0.98832065,-0.06761018,0.13442686,-0.02409407,0.014423043,0.0,0.0
109349086,0.0,0.988563,-0.06788872,0.13379502,-0.015274241,0.014423043,0.0,0.0
109398972,0.0,0.98848337,-0.06952594,0.13405694,-0.009773505,0.014423043,0.0,0.0
109448855,0.0,0.9884889,-0.06960412,0.13401636,-0.009196993,0.014423043,0.0,0.0
109498826,0.0,0.9885031,-0.06807205,0.13431169,-0.013720213,0.014423043,0.0,0.0
109548612,0.0,0.9883638,-0.06700823,0.13484558,-0.021533659,0.014423043,0.0,0.0
109598490,0.0,0.9881821,-0.06569624,0.1348851,-0.031404886,0.014423043,0.0,0.0
109648380,0.0,0.9876061,-0.06501186,0.13630326,-0.04276743,0.014423043,0.0,0.0
109698330,0.0,0.986982,-0.06312451,0.13659067,-0.056787726,0.014423043,0.0,0.0
109748153,0.0,0.9858286,-0.060798455,0.13823411,-0.07305428,0.014423043,0.0,0.0
109798025,0.0,0.9844005,-0.057356525,0.13922523,-0.09100669,0.014423043,0.0,0.0
109847897,0.0,0.982578,-0.0557874,0.13974793,-0.109081835,0.014423043,0.0,0.0
109897893,0.0,0.98043424,-0.053232763,0.14132018,-0.12626807,0.014423043,0.0,0.0
109947651,0.0,0.97846454,-0.050167702,0.14197408,-0.1411871,0.014423043,0.0,0.0
109997543,0.0,0.976685,-0.0484466,0.14257056,-0.15301304,0.014423043,0.0,0.0
110047463,0.0,0.97521716,-0.048127305,0.14256746,-0.1622029,0.014423043,0.0,0.0
110097352,0.0,0.9738327,-0.0469385,0.14296326,-0.17031774,0.014423043,0.0,0.0
110147179,0.0,0.9725041,-0.04584571,0.14331745,-0.17774731,0.014423043,0.0,0.0
110197121,0.0,0.9711142,-0.043795317,0.14349899,-0.18554586,0.014423043,0.0,0.0
110246942,0.0,0.9695292,-0.04259418,0.14386009,-0.19365762,0.014423043,0.0,0.0
110296900,0.0,0.9674306,-0.04192764,0.14507651,-0.20315741,0.014423043,0.0,0.0
110346697,0.0,0.96492875,-0.04028655,0.14497831,-0.21510653,0.014423043,0.0,0.0
110396574,0.0,0.96190065,-0.038302574,0.14551505,-0.22826613,0.014423043,0.0,0.0
110446456,0.0,0.9587415,-0.036219504,0.14660582,-0.24085204,0.014423043,0.0,0.0
110496382,0.0,0.9560058,-0.033664647,0.14676555,-0.25175267,0.014423043,0.0,0.0
110551449,0.0,0.95355344,-0.03317871,0.14732377,-0.26063532,0.014423043,0.0,0.0
