timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
108840261,108804233,-4.006292,-3.9827778,1.0
109827890,109800816,-3.428703,-3.4085915,1.0
110840450,110814242,-3.670661,-3.6491437,1.0
111828088,111802992,-3.344162,-3.3239596,1.0
112825721,112800816,-3.5517428,-3.53032,1.0
113828288,113783534,-3.575843,-3.5542445,1.0
114810929,114777554,-3.3010802,-3.2811167,1.0
115798566,115780859,-4.315901,-4.2898493,1.0
116786196,116757546,-3.4907649,-3.4696581,1.0
117838701,117814236,-3.6116917,-3.5898685,1.0
118811340,118777552,-3.6116917,-3.5898898,1.0
119839044,119804235,-2.7315993,-2.7150855,1.0
120841535,120804241,-0.7685329,-0.76388067,1.0
121814170,121789808,-0.93644726,-0.93063146,1.0
122841734,122814250,-3.168321,-3.1486905,1.0
123784451,123747535,7.5467815,7.5004997,1.0
124827068,124794134,4.377609,4.3502192,1.0
125774642,125754107,7.8261285,7.7743797,1.0
126812310,126774231,7.4896617,7.4386935,1.0
127784815,127740184,8.469152,8.408556,1.0
128837301,128824122,10.332889,10.257379,1.0
129849852,129824256,10.800261,10.718193,1.0
130847458,130823619,-3.344162,-3.3179994,1.0
131835071,131790160,-3.168321,-3.1435387,1.0
132832673,132797534,-3.670661,-3.6419015,1.0
133795388,133760857,-3.344162,-3.3174238,1.0
134807924,134782987,-3.344162,-3.317994,1.0
