timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7],control[8],control[9],control[10],control[11],reversible_flags
107847569,107847428,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
107850064,107849922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
107949811,107949682,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108047077,108046949,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108149327,108149203,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108246598,108246470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108348852,108348724,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108451107,108450979,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108548371,108548245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108650626,108650500,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108747887,108747766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108850142,108850021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
108947411,108947287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109049665,109049542,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109149425,109149302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109249196,109249063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109348945,109348824,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109448710,109448584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109548467,109548345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109648226,109648105,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109747989,109747866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109850241,109850121,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
109947509,109947387,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110049792,110049642,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110147033,110146908,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110249286,110249163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110346551,110346430,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110448805,110448684,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110551059,110550939,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110648329,110648206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110750595,110750460,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110847858,110847727,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
110950166,110949982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
111047380,111047248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
111149625,111149503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
