timestamp,normalized_wheel_setpoint
107847980,0.009615483
107852709,0.009615483
107947768,0.009615483
108047495,0.009615483
108147302,0.009615483
108247021,0.009615483
108346792,0.009615483
108451267,0.009615483
108546361,0.009615483
108650797,0.009615483
108745816,0.009615483
108850328,0.009615483
108945325,0.009615483
109049820,0.009615483
109149577,0.009615483
109249350,0.009615483
109349096,0.009615483
109448865,0.009615483
109548622,0.009615483
109648390,0.009615483
109748177,0.009615483
109847908,0.009615483
109947664,0.009615483
110047473,0.009615483
110147189,-0.0023979573
110246952,0.0024039438
110346708,0.00480779
110446467,0.00480779
110551460,0.0024039438
110646016,0.00480779
110751062,0.0024039438
110845511,0.0024039438
110950560,0.00480779
111045047,0.00480779
111150076,0.0072116363
111249809,0.0072116363
111349543,0.0072116363
111449317,0.0072116363
111549111,0.0072116363
111648911,0.009615483
111748602,0.009615483
111848418,0.009615483
111948116,0.009615483
112047936,0.009615483
112147632,0.009615483
112247519,0.009615483
112347156,0.009615483
112446991,0.009615483
112546743,0.009615483
112651176,0.009615483
112746209,0.009615483
112850696,0.009615483
112945775,0.009615483
113050241,0.009615483
113145278,0.009615483
113249766,0.009615483
113349503,0.009615483
113449276,0.009615483
113549036,0.009615483
113648799,0.009615483
113748558,0.009615483
113848320,0.009615483
113948076,0.009615483
114047865,0.009615483
114147592,0.009615483
114247368,0.009615483
114347116,0.009615483
114446888,0.009615483
114546631,0.009615483
114646452,0.009615483
114751388,0.009615483
114845984,0.009615483
114950945,0.009615483
115045451,0.009615483
115150423,0.009615483
115244980,0.009615483
115349947,0.009615483
115449765,0.009615483
115549516,0.009615483
115649312,0.009615483
115748995,0.009615483
115848796,0.009615483
115948536,0.009615483
116048345,0.009615483
116148082,0.009615483
116247861,0.009615483
116347568,0.009615483
116447411,0.009615483
116547083,0.009615483
116646894,0.009615483
116746645,0.009615483
116851149,0.009615483
116946141,0.009615483
117050702,0.009615483
117145715,0.009615483
117250200,0.009615483
117345189,0.009615483
