timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
125433491,0,31.185648,117.1974983,42.77,38.403,1772935351200000,8748291,0.01600647,0.0013110023,2.1167119,2.5241024,0.7001953,1.5996094,0,0,3.50407,3.087,-1.637,0.263,-0.48758367,0,0,-0.23123026,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
126430667,0,31.1856833,117.19748990000001,42.550000000000004,38.183,1772935352200000,8748291,0.03048706,0.0014514377,2.0019522,2.4133418,0.7001953,1.2998047,0,0,4.5865474,4.583,-0.029,-0.178,-0.006327648,0,0,0.12227917,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
127429904,0,31.1857152,117.1975101,42.52,38.153,1772935353200000,8748291,0.019973755,0.0010977581,1.941025,2.3995442,0.60009766,1.2998047,0,0,4.2850327,2.825,3.196,-0.408,0.846938,0,0,0.7162342,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
128430237,0,31.1857188,117.1975603,42.49,38.123,1772935354200000,8748291,0.04171753,0.0013281902,1.9228275,2.3922074,0.60009766,1.2998047,0,0,5.604405,-1.211,5.472,-0.007,1.7885944,0,0,1.5862317,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
129431020,0,31.1856732,117.1976085,41.730000000000004,37.364000000000004,1772935355200000,8748291,0.019363403,0.00026123188,1.9430364,2.395471,0.7001953,1.2998047,0,0,8.808969,-7.675,3.901,1.864,2.671348,0,0,2.6112552,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
130431579,0,31.185594000000002,117.1976032,39.13,34.764,1772935356200000,8748291,0.050354004,0.00077013025,2.0539596,2.501562,0.7001953,1.5996094,0,0,8.474077,-7.268,-3.544,2.535,-2.6879005,0,0,3.1415927,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
131431484,0,31.1855939,117.1975995,38.14,33.774,1772935357200000,8748291,0.029556274,0.4314911,2.1632586,2.5479772,0.7001953,1.5996094,-1,-1,0.29003963,-0.067,-0.253,0.125,-1.8296758,0,0,nan,nan,nan,0.0,0,3,0,0,0,1,28,0,0,0
132432412,0,31.1855935,117.1975992,37.95,33.584,1772935358200000,8748291,0.0067481995,3.7573497,2.086976,2.5155764,0.7001953,1.5996094,0,0,0.054963622,0.014,-0.04,-0.035,-1.2341216,0,0,-1.3082714,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
133429580,0,31.1855945,117.19759880000001,37.89,33.524,1772935359200000,8748291,0.005748749,1.7394097,2.0851035,2.5147998,0.7001953,1.5996094,0,0,0.05916925,0.037,-0.044,0.014,-0.8716037,0,0,-1.3407845,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
134430931,0,31.1855935,117.1975985,37.93,33.564,1772935360200000,8748291,0.032592773,2.7138028,2.0472925,2.4992187,0.7001953,1.5996094,0,0,0.11240552,-0.047,-0.099,0.025,-2.0140386,0,0,-1.3380065,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
135431113,0,31.1855938,117.1975986,37.93,33.564,1772935361200000,8748291,0.0049743652,13.972935,2.08604,2.514023,0.7001953,1.5996094,0,0,0.10766615,-0.01,0.016,0.106,2.1293955,0,0,-1.3278432,0.0,0.0,0.0,0,3,0,0,0,1,28,0,0,0
