timestamp,compression_gains[0],compression_gains[1],compression_gains[2],spectral_damper_hpf[0],spectral_damper_hpf[1],spectral_damper_hpf[2],spectral_damper_out[0],spectral_damper_out[1],spectral_damper_out[2]
107785183,0.999939,0.99930835,0.9999997,0.0002692435,0.0016062696,7.777141e-07,0.00017464996,0.0019800442,8.253452e-07
107887440,0.999961,0.9999039,0.99999785,9.275452e-05,0.000334128,8.350757e-06,0.000111582856,0.0002751006,6.169099e-06
107989711,0.9999899,0.99994546,0.99998766,2.53466e-05,9.416907e-07,6.968667e-05,2.8804665e-05,0.00015616676,3.5251596e-05
108091958,0.9999931,0.99992716,0.99992645,5.453665e-06,0.00015446846,0.00016584813,1.972479e-05,0.0002085608,0.00021068615
108194208,0.9999973,0.9999919,0.99998796,3.0958236e-05,3.1070047e-07,1.4493257e-07,7.715291e-06,2.3190629e-05,3.4420682e-05
108296466,0.9999932,0.99999875,0.9999933,6.902323e-06,4.447009e-07,1.5431026e-05,1.9514839e-05,3.63187e-06,1.9187279e-05
108398711,0.9999979,0.99999887,0.9999964,1.7890222e-06,3.1126598e-07,1.2739639e-05,6.0341586e-06,3.3003748e-06,1.0263479e-05
108501084,0.9999954,0.9999964,0.9999933,1.5086223e-05,2.0396266e-05,2.7291575e-05,1.3120746e-05,1.020154e-05,1.9089071e-05
108603217,0.9999949,0.99998206,0.99999845,3.003106e-06,1.933963e-05,5.959937e-06,1.4612908e-05,5.1399336e-05,4.467927e-06
108705520,0.99997884,0.99997425,0.99996334,7.888584e-05,0.00015834853,0.0001567408,6.0545208e-05,7.3676216e-05,0.000104967796
108807726,0.9999524,0.9999669,0.99994034,0.00016818299,4.744133e-05,0.00017810671,0.00013634116,9.472263e-05,0.0001708808
108909983,0.99994564,0.99998116,0.9999566,0.00016409635,7.6616896e-05,0.000119662174,0.00015567431,5.391545e-05,0.00012421704
109012237,0.99994624,0.9999468,0.9999554,0.00020438935,0.00024376274,6.460577e-05,0.00015390127,0.00015243652,0.00012775003
109114489,0.9999513,0.99988526,0.9999968,0.000106498104,0.0002815372,4.662147e-07,0.00013954,0.000328618,9.265193e-06
109216760,0.9999289,0.99992615,0.99999756,0.00014680249,0.0001175128,2.671172e-06,0.000203729,0.00021148803,6.997176e-06
109318998,0.9999211,0.99990517,0.9999939,0.00022551253,0.00028902447,3.9425777e-05,0.00022601205,0.00027155768,1.7394132e-05
109421252,0.9999504,0.99997944,0.99989474,0.00013049363,3.1055513e-06,0.00044445382,0.00014209138,5.8861187e-05,0.00030144703
109523507,0.99998754,0.99997985,0.9999067,9.437911e-05,0.00014184519,8.4787425e-05,3.5654626e-05,5.7759506e-05,0.00026716376
109625761,0.9998735,0.99985,0.9999778,0.0005280399,0.00041399803,2.8138076e-05,0.00036228404,0.00042970694,6.356595e-05
109728017,0.9998067,0.9999564,0.999997,0.00049460225,0.00016752873,8.393833e-08,0.00055357965,0.00012486958,8.480895e-06
109830269,0.9999102,0.99989307,0.9999976,0.00030159036,0.00033603192,2.1170514e-07,0.0002573447,0.00030644936,6.7547953e-06
109932523,0.9998652,0.9998587,0.99997604,0.000286542,0.00040938167,3.45954e-05,0.000386183,0.000404766,6.857336e-05
110034779,0.99993443,0.999964,0.9999947,0.00014986318,3.0308027e-05,8.186572e-06,0.00018779196,0.00010318618,1.5252281e-05
110137037,0.99999386,0.9988498,0.9999955,4.40748e-06,0.0052168313,2.5845762e-07,1.7541308e-05,0.0032942046,1.2853318e-05
110239286,0.9999736,0.9974657,0.9999705,3.983212e-05,0.0058061527,0.0001357804,7.568936e-05,0.007258165,8.453268e-05
110341544,0.99992687,0.9995528,0.9999201,0.00022590018,0.0014504824,0.0002810337,0.00020951744,0.0012808944,0.00022877166
110443803,0.9999034,0.9996201,0.9999513,0.00026400705,0.0009030738,0.00012427034,0.00027678462,0.0010880561,0.00013948388
110546055,0.99988323,0.99987954,0.9999822,0.0003384402,0.00013564013,3.456545e-05,0.00033449073,0.00034494628,5.108703e-05
110648308,0.9998815,0.9993144,0.99997276,0.0003227186,0.002980902,7.772999e-05,0.00033932147,0.0019634506,7.809868e-05
110750575,0.99989504,0.9983258,0.9999681,0.0003055468,0.0048890165,6.7064226e-05,0.0003006027,0.004794901,9.134359e-05
110852817,0.9999701,0.99598026,0.9999813,3.2534454e-06,0.016509183,1.7985196e-05,8.5755986e-05,0.011512521,5.364864e-05
110955070,0.99998313,0.99779165,0.9999946,5.7003355e-05,0.002341666,2.2047057e-05,4.8316044e-05,0.006324803,1.554311e-05
111057327,0.99997824,0.999609,0.999992,9.000545e-05,0.0026790404,6.217454e-06,6.225056e-05,0.0011199212,2.2949822e-05
111159581,0.9999771,0.99895287,0.9999669,1.4123446e-05,0.0006886172,0.00015166252,6.56299e-05,0.002999062,9.4766496e-05
111261833,0.9998817,0.9997982,0.9999163,0.0002606176,0.0004427175,0.00045222827,0.00033866512,0.00057774305,0.00023962553
111364092,0.99999315,0.99996865,0.99992764,1.7234816e-09,6.798749e-07,0.00011253972,1.969056e-05,8.981555e-05,0.00020729913
111466344,0.9998623,0.99986297,0.99995565,0.0006430061,0.0006527627,0.00022120596,0.00039428362,0.0003925093,0.00012702585
111568599,0.999851,0.9993544,0.9999883,0.00039204818,0.0018883909,3.4684148e-05,0.0004267715,0.0018489332,3.3374527e-05
111670875,0.9999734,0.9997923,0.99997437,8.860857e-06,4.6796325e-05,2.0311405e-05,7.614313e-05,0.0005949018,7.3426076e-05
111773114,0.9999872,0.99997324,0.99997497,7.161877e-05,8.6537555e-05,6.113511e-05,3.6772e-05,7.670624e-05,7.169388e-05
111875368,0.99999493,0.9999599,0.9999947,2.0448948e-05,0.00019185108,5.1227417e-10,1.4509568e-05,0.00011488362,1.5108145e-05
111977618,0.9999865,0.99998456,0.9999985,3.2984713e-05,9.15621e-07,2.113683e-06,3.858837e-05,4.425273e-05,4.2600977e-06
112080017,0.99996984,0.99999493,0.9999964,9.720754e-05,6.0295542e-06,1.7222537e-05,8.6424065e-05,1.4504376e-05,1.0315665e-05
112182127,0.99996096,0.9999987,0.9999687,3.5033125e-05,8.787836e-07,0.0002361984,0.00011177202,3.7617262e-06,8.956901e-05
112284486,0.9999192,0.99999696,0.9999971,0.00027847002,1.3702818e-05,2.79407e-06,0.00023141294,8.700144e-06,8.372274e-06
112386639,0.9999619,0.9999654,0.9999955,9.8280056e-05,0.00012928835,2.0148704e-05,0.00010915889,9.909548e-05,1.2847419e-05
112488900,0.99998045,0.9999925,0.9999901,3.5943083e-06,3.511007e-07,1.7841807e-05,5.5976645e-05,2.1421067e-05,2.8276436e-05
112591160,0.9999963,0.99999595,0.9999993,4.115822e-06,4.4346443e-06,3.2488543e-07,1.05259e-05,1.1617591e-05,2.040234e-06
112693404,0.99999666,0.9999889,0.9999997,1.7869015e-05,4.0994077e-05,7.59001e-07,9.607003e-06,3.1674223e-05,7.752756e-07
112795657,0.99999243,0.99998796,0.9999993,2.0577481e-05,1.5072869e-05,2.5318316e-06,2.1756203e-05,3.448052e-05,2.0066636e-06
112897911,0.99999774,0.99998665,0.9999963,8.698222e-08,3.5406454e-05,1.8473202e-05,6.5325144e-06,3.824072e-05,1.0641058e-05
113000166,0.99999535,0.9999722,0.9999947,5.6488443e-05,3.5095083e-05,1.2597583e-05,1.3256673e-05,7.954932e-05,1.5170634e-05
113102419,0.9999062,0.9997034,0.9999875,0.0003140597,0.0017533166,3.8387498e-05,0.0002687675,0.0008494284,3.5766545e-05
113204678,0.9999878,0.99868715,0.999988,1.102531e-05,0.0037873636,4.2001746e-05,3.50184e-05,0.0037600799,3.424797e-05
113306928,0.9999196,0.9994007,0.9999847,0.000244802,0.0013965528,5.7978155e-05,0.00023033792,0.0017165358,4.3847398e-05
113409200,0.99998814,0.99987036,0.9999918,1.7278731e-05,2.0207399e-05,1.0202434e-05,3.3910987e-05,0.0003712939,2.3481472e-05
113511440,0.9999524,0.9999757,0.99999845,9.425482e-05,4.7145986e-06,2.8659557e-07,0.00013645014,6.9687245e-05,4.3902005e-06
113613732,0.99996424,0.9998725,0.9999884,9.31295e-05,0.00024624896,3.8203503e-05,0.00010240062,0.00036519134,3.3314947e-05
113715947,0.99995583,0.999955,0.99999094,0.00010210082,0.00020079955,1.8916004e-05,0.00012646451,0.00012886437,2.587411e-05
113818204,0.9999759,0.99995637,0.9999975,3.2903827e-05,6.2699284e-05,2.0310275e-05,6.894361e-05,0.0001250116,7.2479097e-06
113920458,0.99998146,0.9999915,0.999985,6.153367e-05,2.4193834e-05,2.2713166e-05,5.3055745e-05,2.44859e-05,4.2998527e-05
114022711,0.99999094,0.9999731,0.99999887,3.3921242e-06,6.225939e-05,2.0098331e-07,2.5931864e-05,7.6907454e-05,3.3146753e-06
114124970,0.99999577,0.99999577,0.9999978,8.364839e-06,7.987048e-06,4.274092e-06,1.2180726e-05,1.20679815e-05,6.3324032e-06
