timestamp,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,rotational_movement,close_to_ground_or_skipped_check,at_rest
385191715,0,0,0,1,0,0,0,0,0,0,0,0
386196614,0,0,0,1,0,0,0,0,0,0,0,0
387201587,0,0,0,1,0,0,0,0,0,0,0,0
388206467,0,0,0,1,0,0,0,0,0,0,0,0
389211745,0,0,0,1,0,0,0,0,0,0,0,0
390216409,0,0,0,1,0,0,0,0,0,0,0,0
391043763,0,0,0,0,0,0,0,0,0,0,0,0
392048673,0,0,0,0,0,0,0,0,0,0,0,0
393053590,0,0,0,0,0,0,0,0,0,0,0,0
394058473,0,0,0,0,0,0,0,0,0,0,0,0
395063440,0,0,0,0,0,0,0,0,0,0,0,0
396068291,0,0,0,0,0,0,0,0,0,0,0,0
397073247,0,0,0,0,0,0,0,0,0,0,0,0
398078313,0,0,0,0,0,0,0,0,0,0,0,0
399083286,0,0,0,0,0,0,0,0,0,0,0,0
400087907,0,0,0,0,0,0,0,0,0,0,0,0
401092811,0,0,0,0,0,0,0,0,0,0,0,0
402097791,0,0,0,0,0,0,0,0,0,0,0,0
403102607,0,0,0,0,0,0,0,0,0,0,0,0
404107571,0,0,0,0,0,0,0,0,0,0,0,0
405112497,0,0,0,0,0,0,0,0,0,0,0,0
406117362,0,0,0,0,0,0,0,0,0,0,0,0
407122269,0,0,0,0,0,0,0,0,0,0,0,0
408127104,0,0,0,0,0,0,0,0,0,0,0,0
409132245,0,0,0,0,0,0,0,0,0,0,0,0
410136848,0,0,0,0,0,0,0,0,0,0,0,0
411141734,0,0,0,0,0,0,0,0,0,0,0,0
412146590,0,0,0,0,0,0,0,0,0,0,0,0
413151455,0,0,0,0,0,0,0,0,0,0,0,0
414156320,0,0,0,0,0,0,0,0,0,0,0,0
415161231,0,0,0,0,0,0,0,0,0,0,0,0
416166082,0,0,0,0,0,0,0,0,0,0,0,0
417170955,0,0,0,0,0,0,0,0,0,0,0,0
418175867,0,0,0,0,0,0,0,0,0,0,0,0
419177068,0,0,0,0,0,0,0,0,0,0,0,0
420184623,0,0,0,0,0,0,0,0,0,0,0,0
421192032,0,0,0,0,0,0,0,0,0,0,0,0
422199568,0,0,0,0,0,0,0,0,0,0,0,0
423207092,0,0,0,0,0,0,0,0,0,0,0,0
424214572,0,0,0,0,0,0,0,0,0,0,0,0
425222062,0,0,0,0,0,0,0,0,0,0,0,0
426229552,0,0,0,0,0,0,0,0,0,0,0,0
427242056,0,0,0,0,0,0,0,0,0,0,0,0
428244510,0,0,0,0,0,0,0,0,0,0,0,0
429249281,0,0,0,0,0,0,0,0,0,0,0,0
430254233,0,0,0,0,0,0,0,0,0,0,0,0
431259112,0,0,0,0,0,0,0,0,0,0,0,0
432263947,0,0,0,0,0,0,0,0,0,0,0,0
433268811,0,0,0,0,0,0,0,0,0,0,0,0
434273693,0,0,0,0,0,0,0,0,0,0,0,0
435278838,0,0,0,0,0,0,0,0,0,0,0,0
436283749,0,0,0,0,0,0,0,0,0,0,0,0
437288462,0,0,0,0,0,0,0,0,0,0,0,0
438293270,0,0,0,0,0,0,0,0,0,0,0,0
439298176,0,0,0,0,0,0,0,0,0,0,0,0
440303120,0,0,0,0,0,0,0,0,0,0,0,0
441307952,0,0,0,0,0,0,0,0,0,0,0,0
442312838,0,0,0,0,0,0,0,0,0,0,0,0
443317752,0,0,0,0,0,0,0,0,0,0,0,0
444322726,0,0,0,0,0,0,0,0,0,0,0,0
445327549,0,0,0,0,0,0,0,0,0,0,0,0
446332458,0,0,0,0,0,0,0,0,0,0,0,0
447337314,0,0,0,0,0,0,0,0,0,0,0,0
448342217,0,0,0,0,0,0,0,0,0,0,0,0
449347202,0,0,0,0,0,0,0,0,0,0,0,0
450352123,0,0,0,0,0,0,0,0,0,0,0,0
451357241,0,0,0,0,0,0,0,0,0,0,0,0
452361859,0,0,0,0,0,0,0,0,0,0,0,0
453366870,0,0,0,0,0,0,0,0,0,0,0,0
454371621,0,0,0,0,0,0,0,0,0,0,0,0
455376603,0,0,0,0,0,0,0,0,0,0,0,0
456381428,0,0,0,0,0,0,0,0,0,0,0,0
457386552,0,0,0,0,0,0,0,0,0,0,0,0
458391191,0,0,0,0,0,0,0,0,0,0,0,0
459396144,0,0,0,0,0,0,0,0,0,0,0,0
460401037,0,0,0,0,0,0,0,0,0,0,0,0
461406005,0,0,0,0,0,0,0,0,0,0,0,0
462410807,0,0,0,0,0,0,0,0,0,0,0,0
463415731,0,0,0,0,0,0,0,0,0,0,0,0
464420628,0,0,0,0,0,0,0,0,0,0,0,0
465425494,0,0,0,0,0,0,0,0,0,0,0,0
466430389,0,0,0,0,0,0,0,0,0,0,0,0
467435274,0,0,0,0,0,0,0,0,0,0,0,0
468440294,0,0,0,0,0,0,0,0,0,0,0,0
469445100,0,0,0,0,0,0,0,0,0,0,0,0
470450031,0,0,0,0,0,0,0,0,0,0,0,0
471454957,0,0,0,0,0,0,0,0,0,0,0,0
472459803,0,0,0,0,0,0,0,0,0,0,0,0
473464764,0,0,0,0,0,0,0,0,0,0,0,0
474470098,0,0,0,0,0,0,0,0,0,0,0,0
475474711,0,0,0,0,0,0,0,0,0,0,0,0
476479495,0,0,0,0,0,0,0,0,0,0,0,0
477484377,0,0,0,0,0,0,0,0,0,0,0,0
478489223,0,0,0,0,0,0,0,0,0,0,0,0
479494060,0,0,0,0,0,0,0,0,0,0,0,0
480499083,0,0,0,0,0,0,0,0,0,0,0,0
481503964,0,0,0,0,0,0,0,0,0,0,0,0
482508850,0,0,0,0,0,0,0,0,0,0,0,0
483513695,0,0,0,0,0,0,0,0,0,0,0,0
484518661,0,0,0,0,0,0,0,0,0,0,0,0
