timestamp,compression_gains[0],compression_gains[1],compression_gains[2],spectral_damper_hpf[0],spectral_damper_hpf[1],spectral_damper_hpf[2],spectral_damper_out[0],spectral_damper_out[1],spectral_damper_out[2]
385735523,0.99999136,0.99894214,0.9999703,2.579605e-07,0.0005425794,3.467166e-05,2.5045203e-05,0.0030678436,8.600457e-05
385836513,0.99993414,0.99980026,0.99997777,0.0003074967,0.00070821005,3.1373605e-05,0.00019094287,0.0005792644,6.454726e-05
385937493,0.99999213,0.9996892,0.99999464,5.3385213e-07,0.00096826,8.387723e-06,2.2902197e-05,0.0009013111,1.5590049e-05
386038492,0.9999939,0.9999225,0.9999991,2.6214508e-05,2.8105042e-06,4.128295e-06,1.7568449e-05,0.00022473918,2.5649795e-06
386139465,0.99996287,0.9999635,0.99997485,0.00020500152,0.000100240475,0.00011169031,0.000107760054,0.00010585235,7.294742e-05
386240448,0.9999859,0.9999716,0.9999886,2.9286995e-05,4.6627876e-05,4.826294e-06,4.1016683e-05,8.2213744e-05,3.3051765e-05
386341431,0.9999907,0.99995,0.9999991,3.7473877e-05,0.00017877639,1.8371561e-06,2.6910791e-05,0.00014500681,2.5481713e-06
386442419,0.9999622,0.9999891,0.99998224,0.000102258455,2.896227e-05,5.2031402e-05,0.000109663226,3.1603726e-05,5.143366e-05
386543416,0.9999584,0.9999952,0.99996156,5.425304e-05,2.6963291e-05,9.984445e-05,0.00012058502,1.39568465e-05,0.00011145389
386644383,0.9999756,0.9999869,0.9999713,7.8212026e-05,4.124852e-05,8.772756e-05,7.061633e-05,3.7949885e-05,8.327446e-05
386745361,0.99998933,0.9999509,0.9999945,1.7721515e-05,0.00022717858,5.4574457e-06,3.0877283e-05,0.00014235912,1.5900747e-05
386846353,0.9999898,0.9999389,0.9999808,3.8696493e-05,6.4330656e-05,5.706118e-05,2.9624794e-05,0.00017712117,5.5699482e-05
386947335,0.99994785,0.99999064,0.9999627,0.00021779988,1.1778043e-06,0.00012842257,0.00015121912,2.714418e-05,0.000108266424
387048321,0.9999167,0.99999666,0.99996483,0.0002280661,2.4057867e-06,9.818039e-05,0.0002416939,9.65254e-06,0.0001019038
387149299,0.99994564,0.99999344,0.9999327,0.00010827737,5.8835518e-05,0.00020474655,0.00015768086,1.9035737e-05,0.00019506957
387250308,0.999988,0.99994934,0.9999852,3.3481625e-05,0.00010284515,4.988043e-06,3.4680113e-05,0.00014693041,4.284194e-05
387351268,0.9999853,0.99999475,0.99999905,3.119896e-05,6.2653316e-06,1.4318185e-06,4.263671e-05,1.5172321e-05,2.7925043e-06
387452258,0.9999966,0.9999858,0.9999998,2.9419945e-05,6.661361e-05,1.4419751e-06,9.933959e-06,4.109891e-05,4.685294e-07
387553238,0.9999946,0.9999815,0.9999988,2.892108e-05,3.1368912e-05,1.9272788e-06,1.5779586e-05,5.3528835e-05,3.3843726e-06
387654225,0.9999911,0.9999973,0.99999803,1.66727e-05,5.3858207e-06,4.948755e-06,2.5784677e-05,7.798019e-06,5.680229e-06
387761679,0.9999563,0.9999869,0.9999601,8.295455e-05,1.4791046e-05,9.851861e-05,4.219494e-05,1.2665137e-05,3.8511924e-05
387863578,0.9999006,0.9999556,0.999913,0.00026383655,0.0003282939,0.00048315866,0.000288366,0.00012876203,0.00025234732
387964570,0.9999725,0.9999428,0.9999703,9.518084e-06,0.00021297274,1.2607164e-05,7.96373e-05,0.00016595099,8.600124e-05
388065551,0.9999402,0.9998675,0.99996233,0.0002668952,0.00023363918,9.991288e-05,0.00017341903,0.00038425182,0.00010927259
388166537,0.99985987,0.999908,0.9999225,0.00038277803,0.00045718817,0.00016743065,0.00040638226,0.00026689266,0.00022470334
388267519,0.9999294,0.999836,0.99997747,0.0006263338,0.0004981782,1.6037615e-05,0.00020461842,0.00047549745,6.5392465e-05
388368505,0.99994254,0.99974126,0.99995214,7.5379736e-05,3.0789608e-05,6.0080827e-05,0.00016657377,0.00075032626,0.00013885036
388469485,0.999934,0.9996168,0.9999831,0.00032734495,0.0016112046,3.1300533e-05,0.00019128012,0.0011112212,4.9071157e-05
388570470,0.99962395,0.9998906,0.9997428,0.0011783686,0.00046872845,0.0013394617,0.0010905704,0.00031726845,0.0007458032
388671457,0.9993593,0.99952275,0.99875927,0.0009223837,0.0008231077,0.0035891423,0.0018580322,0.0013841367,0.0035982365
388772447,0.99974984,0.99975634,0.9996987,0.00019562944,0.00043140847,0.00016538889,0.00072514266,0.00070636394,0.0008734461
388873472,0.99989074,0.9994307,0.99974704,0.00053676165,0.00080433325,0.0011674426,0.00031663995,0.0016502159,0.0007333339
388974409,0.9997511,0.9981514,0.9997712,0.0005033046,0.012267244,0.00030571254,0.0007218552,0.005360922,0.0006635575
389075391,0.9999736,0.9995122,0.99997526,3.3448619e-06,0.004140137,1.9426852e-05,7.657532e-05,0.0014145916,7.174362e-05
389176409,0.99986684,0.9994063,0.9999202,0.0005239473,0.0046330416,0.00019074719,0.0003860892,0.0017218372,0.0002315041
389277363,0.9997939,0.996851,0.99979925,0.0006588578,0.00092603924,0.0005293903,0.0005978136,0.009132175,0.0005821244
389378408,0.9999297,0.9988469,0.9998775,6.2613356e-07,0.0014909289,4.5542583e-05,0.00020386936,0.003344056,0.00035517488
389479342,0.9996669,0.99724495,0.9996061,0.0011024288,0.020256782,0.0017293536,0.0009659999,0.007989816,0.0011424372
389580328,0.9999475,0.9994333,0.9998255,2.8480015e-06,0.0008168518,0.00029921063,0.00015227144,0.001642815,0.00050592213
389681296,0.9996721,0.9990403,0.9998014,0.0023660157,0.0071200463,0.0016717247,0.0009509707,0.0027831607,0.00057602604
389782303,0.9997447,0.99950254,0.9997416,0.00030299087,4.902343e-05,0.00038301919,0.00074033806,0.0014426422,0.0007493707
389883266,0.9999278,0.9995429,0.9998033,0.0002679521,0.00059774605,0.001021633,0.00020927856,0.0013257156,0.0005704075
389984268,0.99981564,0.9974621,0.9998407,0.000151605,0.0067332275,1.5411706e-09,0.00053458865,0.0073601007,0.00046211583
390085234,0.999951,0.99860656,0.9997991,0.00020014642,0.0009351876,0.00053041364,0.00014211186,0.004040982,0.00058264454
390186238,0.9998355,0.99749535,0.9998566,8.6757995e-05,0.007215938,0.0002352109,0.00047701006,0.007263579,0.0004159184
390287204,0.9999182,0.9976987,0.99993974,0.00096604583,0.0006197925,0.0002515018,0.00023723485,0.00667657,0.00017485126
390388204,0.9998381,0.9980777,0.9994624,6.613617e-05,0.00032657388,0.00059185224,0.00046948527,0.00557478,0.0015590243
390489172,0.9995415,0.9987783,0.99955785,0.00055277185,0.0006701998,0.002260786,0.0013295817,0.0035429983,0.0012823163
390590175,0.9997727,0.9992797,0.99971676,0.0006129633,0.0013722682,0.0010865733,0.00065918075,0.0020889086,0.00082133827
390691139,0.9997503,0.9984835,0.99984115,0.0018155255,0.008470286,0.0009137035,0.0007241349,0.004398066,0.0004606317
390792129,0.9998962,0.99864835,0.9997473,4.488012e-05,0.003998177,9.503443e-05,0.00030093832,0.003919807,0.0007329561
390893110,0.9999054,0.997674,0.9998803,0.00018674198,0.007534477,1.9285155e-06,0.00027438716,0.0067455964,0.00034703795
390994096,0.99998176,0.99861485,0.9999895,5.607862e-05,0.0061985436,2.0166806e-06,5.285126e-05,0.00401703,3.0471792e-05
391095075,0.9958018,0.9454541,0.9951898,0.00021889138,0.007578025,0.0011300639,0.00064929883,0.0123329535,0.0010761694
391196080,0.9810696,0.7839192,0.97625905,0.0009204946,0.033486027,6.854163e-05,0.0007637975,0.03909473,0.0005289335
391297045,0.89233345,0.6571543,0.95802087,0.0006905043,1.080588e-06,2.165764e-05,0.0026274158,0.0030396185,0.001470076
391398048,0.88076204,0.63290626,0.9449829,0.0013757363,1.2967233e-05,0.0008520375,0.0013366824,0.0027296345,0.0008713069
391499015,0.87065464,0.60511154,0.9407533,0.005706718,0.0015186006,0.0005979007,0.0014060241,0.0037937672,0.00016600991
