timestamp,normalized_wheel_setpoint
385753245,0.009615483
385757890,0.009615483
385856425,0.009615483
385954963,0.009615483
386053494,0.009615483
386157168,0.009615483
386255714,0.009615483
386354190,0.009615483
386452753,0.009615483
386555967,0.009615483
386654422,0.009615483
386752963,0.009615483
386856640,0.009615483
386955202,0.009615483
387053706,0.009615483
387152229,0.009615483
387255439,0.009615483
387353933,0.009615483
387452442,0.009615483
387556145,0.0072116363
387654705,0.009615483
387753174,0.0072116363
387851700,0.0072116363
387954909,0.009615483
388058611,0.009615483
388151979,0.009615483
388255680,0.009615483
388354206,0.009615483
388457364,0.009615483
388551247,0.009615483
388654404,0.009615483
388758180,0.009615483
388856655,0.009615483
388955175,0.009615483
389053654,0.009615483
389156867,0.009615483
389255377,0.009615483
389353905,0.009615483
389457637,0.009615483
389556197,0.009615483
389654638,0.009615483
389753171,0.009615483
389856365,0.009615483
389954932,0.009615483
390053407,0.009615483
390157091,0.009615483
390255609,0.009615483
390354121,0.009615483
390452718,0.009615483
390555878,0.009615483
390654404,0.009615483
390752922,0.009615483
390856626,0.009615483
390955124,0.009615483
391053634,0.009615483
391152177,0.009615483
391255356,0.009615483
391353882,0.009615483
391452400,0.009615483
391556224,0.009615483
391654617,0.009615483
391757827,0.009615483
391851700,0.009615483
391954956,0.009615483
392053382,0.009615483
392157088,0.009615483
392255622,0.009615483
392354204,0.009615483
392457354,0.009615483
392555899,0.009615483
392654360,0.009615483
392752956,0.009615483
392856543,0.009615483
392955105,0.009615483
393053658,0.009615483
393156846,0.009615483
393255331,0.009615483
393353851,0.009615483
393452380,0.009615483
393556089,0.009615483
393654621,0.009615483
393753219,0.009615483
393856326,0.009615483
393954846,0.009615483
394053352,0.009615483
394151874,0.009615483
394255626,0.009615483
394358961,0.009615483
394452605,0.009615483
394555842,0.009615483
394654326,0.009615483
394758205,0.009615483
394851373,0.009615483
394955112,0.009615483
395058257,0.009615483
395156949,0.009615483
395255307,0.009615483
395353831,0.009615483
395457514,0.009615483
395550902,0.009615483
395654556,0.009615483
395757790,0.009615483
395856293,0.009615483
395954978,0.009615483
396053340,0.009615483
396157091,0.009615483
396255551,0.009615483
396354219,0.009615483
396457303,0.009615483
396555827,0.009615483
396654297,0.009615483
396753052,0.009615483
396856537,0.009615483
396955045,0.009615483
397053550,0.009615483
397156837,0.009615483
397255267,0.009615483
397353869,0.009615483
397452310,0.009615483
397556094,0.009615483
397654540,0.009615483
397753078,0.009615483
397856283,0.009615483
397954842,0.009615483
398053281,0.009615483
398151824,0.009615483
398255481,0.009615483
398354088,0.009615483
398452559,0.009615483
398555800,0.009615483
398654241,0.009615483
398758301,0.009615483
398851289,0.009615483
398955108,0.009615483
399053532,0.009615483
399157051,0.009615483
399255215,0.009615483
399353773,0.009615483
399457427,0.009615483
399556355,0.009615483
399654566,0.009615483
399753104,0.009615483
399856212,0.009615483
399954990,0.009615483
400053230,0.009615483
400157013,0.009615483
400255464,0.009615483
400354248,0.009615483
400452479,0.009615483
400555725,0.009615483
400654200,0.009615483
400753006,0.009615483
400856455,0.009615483
400954969,0.009615483
401053482,0.009615483
401152248,0.009615483
401255167,0.009615483
401358949,0.009615483
401452260,0.009615483
401556007,0.009615483
401654424,0.009615483
401757652,0.009615483
401851450,0.009615483
401954805,0.009615483
402058391,0.009615483
402156919,0.009615483
402255389,0.009615483
402354029,0.009615483
402457098,0.009615483
402555699,0.009615483
402654142,0.009615483
402752747,0.009615483
402856375,0.009615483
402954940,0.009615483
403053460,0.009615483
403156648,0.009615483
403255109,0.009615483
403353692,0.009615483
403457315,0.009615483
403556129,0.009615483
403654357,0.009615483
403752909,0.009615483
403856131,0.009615483
403954629,0.009615483
404053113,0.009615483
404156930,0.009615483
404255369,0.009615483
404354189,0.009615483
404452430,0.009615483
404555614,0.009615483
404654076,0.009615483
404752625,0.009615483
404856355,0.009615483
404954849,0.009615483
405058042,0.009615483
405152194,0.009615483
405255053,0.009615483
405353564,0.009615483
405457257,0.009615483
405555905,0.009615483
405654336,0.009615483
405757502,0.009615483
405856013,0.009615483
405954528,0.009615483
406053051,0.009615483
406156872,0.009615483
406255306,0.009615483
406353933,0.009615483
406456970,0.009615483
406555523,0.009615483
406654010,0.009615483
406752526,0.009615483
406856264,0.009615483
406954772,0.009615483
407053314,0.009615483
407156449,0.009615483
407254972,0.009615483
407353507,0.009615483
407452022,0.009615483
407555985,0.009615483
407654212,0.009615483
407752768,0.009615483
407855938,0.009615483
407954443,0.009615483
408052986,0.009615483
408151488,0.009615483
408255273,0.009615483
408358373,0.009615483
408452219,0.009615483
408555448,0.009615483
408653930,0.009615483
408757684,0.009615483
408850958,0.009615483
408954716,0.009615483
409057841,0.009615483
409156383,0.009615483
409254940,0.009615483
409353422,0.009615483
409457095,0.009615483
409555636,0.009615483
409654149,0.009615483
409757352,0.009615483
409855844,0.009615483
409954347,0.009615483
410052881,0.009615483
410156631,0.009615483
410255069,0.009615483
410353654,0.009615483
410456799,0.009615483
410555305,0.009615483
410653825,0.009615483
410752349,0.009615483
410856109,0.009615483
410954575,0.009615483
411053088,0.009615483
411156289,0.009615483
411254834,0.009615483
411353306,0.009615483
411451798,0.009615483
411555534,0.009615483
411654077,0.009615483
411752542,0.009615483
411855748,0.009615483
411954269,0.009615483
412058036,0.009615483
412151307,0.009615483
412254982,0.009615483
412353561,0.1875001
412456695,0.15144241
412555204,0.1562501
412653731,0.15865394
412757489,0.15865394
412855949,0.15865394
412954467,0.15384626
413052977,0.11538472
413156187,0.10817318
413254703,0.093750104
413353190,0.10576933
413456943,0.09134626
413555468,0.06730779
413653926,0.01682702
413752427,0.009615483
413855644,0.009615483
413954154,0.021634713
414052671,0.009615483
414156374,0.019230867
414254874,0.009615483
414353419,0.009615483
414451956,0.009615483
414555092,0.009615483
414658843,0.009615483
414752127,0.009615483
414855832,0.009615483
414954357,0.009615483
415057538,0.009615483
415151404,0.009615483
415254591,0.009615483
415358289,0.009615483
415456825,0.009615483
415555296,0.009615483
415653835,0.009615483
415757010,0.009615483
415855589,0.009615483
415954077,0.009615483
416057757,0.009615483
416156296,0.009615483
416254794,0.009615483
416353322,0.009615483
416456510,0.009615483
416555004,0.009615483
416653539,0.009615483
416757230,0.009615483
