timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping,gyro_clipping,accel_calibration_count,gyro_calibration_count
385752550,0.00804381,-0.5336175,0.31215465,4926,0,0.6225495,-0.35463467,-10.921176,4926,0,0,1,1
385757476,0.04373399,-0.49398762,0.30134168,4926,0,0.40716395,-0.09630537,-10.949586,4926,0,0,1,1
385762402,0.060994104,-0.45473644,0.28807,4926,0,0.2742724,0.11134398,-10.900542,4926,0,0,1,1
385767328,0.073690705,-0.41914627,0.27826682,4926,0,0.2332348,-0.18773186,-11.096765,4926,0,0,1,1
385772254,0.09952338,-0.37960488,0.26494935,4926,0,0.12500034,-0.46779397,-10.862329,4926,0,0,1,1
385777180,0.13743196,-0.33984503,0.25383002,4926,0,0.15373877,-0.35912484,-10.759506,4926,0,0,1,1
385782106,0.17709221,-0.30205667,0.24393108,4926,0,0.18970558,-0.21781355,-10.797379,4926,0,0,1,1
385787032,0.16430691,-0.26759985,0.23737815,4926,0,0.10736804,-0.25391832,-10.996448,4926,0,0,1,1
385791958,0.13128066,-0.23402217,0.22806424,4926,0,0.20845513,-0.5724206,-10.939023,4926,0,0,1,1
385796884,0.07534729,-0.1977151,0.22273451,4926,0,0.23477298,-0.23848307,-10.8639765,4926,0,0,1,1
385801810,-0.030193355,-0.15769477,0.2131578,4926,0,-0.03807872,-0.27851656,-10.834993,4926,0,0,1,1
385806736,-0.11743143,-0.12601961,0.19888863,4926,0,-0.012797042,-0.7493299,-11.01656,4926,0,0,1,1
385811664,-0.18545872,-0.09464943,0.18838388,4928,0,-0.0019439445,-0.6353932,-10.381488,4928,0,0,1,1
385816589,-0.24426806,-0.06858694,0.18666366,4925,0,-0.16545704,-0.7732156,-10.606217,4925,0,0,1,1
385821515,-0.30897567,-0.038392145,0.1806596,4926,0,-0.2407212,-1.0147858,-10.649476,4926,0,0,1,1
385826441,-0.3425824,-0.013932802,0.18227549,4926,0,-0.2383646,-1.1361969,-10.405764,4926,0,0,1,1
385831367,-0.36125216,0.009697734,0.18390281,4926,0,-0.13305295,-1.078165,-10.425686,4926,0,0,1,1
385836293,-0.3382519,0.03183636,0.17842193,4926,0,-0.050103456,-1.3959714,-10.450868,4926,0,0,1,1
385841219,-0.29220578,0.055130072,0.17467017,4926,0,0.079585485,-1.1391892,-10.216946,4926,0,0,1,1
385846148,-0.24982426,0.076379195,0.17542316,4929,0,0.08476399,-1.2088481,-10.166322,4929,0,0,1,1
385851071,-0.19947298,0.099449046,0.17394714,4923,0,0.12126617,-1.4277638,-10.23817,4923,0,0,1,1
385855997,-0.15458229,0.120552845,0.17069943,4926,0,0.20568416,-1.2851381,-10.135267,4926,0,0,1,1
385860923,-0.13333525,0.14160542,0.16644904,4926,0,0.30500937,-1.0363215,-10.206728,4926,0,0,1,1
385865849,-0.13511781,0.1616851,0.16739938,4926,0,0.43724117,-0.9876165,-10.162714,4926,0,0,1,1
385870776,-0.121517695,0.17689136,0.16151395,4927,0,0.55506575,-0.7925938,-10.200073,4927,0,0,1,1
385875705,-0.11906698,0.19267458,0.1617267,4929,0,0.63071984,-0.53929526,-10.154567,4929,0,0,1,1
385880628,-0.10643332,0.20649384,0.15814355,4923,0,0.70862603,-0.54199255,-10.107616,4923,0,0,1,1
385885554,-0.09090823,0.22221588,0.15429232,4926,0,0.81632626,-0.6495297,-10.059847,4926,0,0,1,1
385890480,-0.07180692,0.23473427,0.1526287,4926,0,0.8915888,-0.6279423,-10.081202,4926,0,0,1,1
385895408,-0.05156676,0.2515436,0.14965625,4928,0,0.9246334,-0.6158468,-10.049798,4928,0,0,1,1
385900332,-0.022862403,0.26749572,0.14561398,4924,0,0.99580956,-0.5271698,-10.1005745,4924,0,0,1,1
385905258,0.009892958,0.2849049,0.14062534,4926,0,1.1182665,-0.45807856,-10.105924,4926,0,0,1,1
385910184,0.026819006,0.3003102,0.13590321,4926,0,1.1561565,-0.35639587,-10.198188,4926,0,0,1,1
385915110,0.028872227,0.3138365,0.13043047,4926,0,1.2065684,-0.22113821,-10.340946,4926,0,0,1,1
385920036,0.016787635,0.32199892,0.12975629,4926,0,1.2185081,-0.3629027,-10.342371,4926,0,0,1,1
385924962,0.008785842,0.33551487,0.12418423,4926,0,1.3065331,-0.36615437,-10.208175,4926,0,0,1,1
385929888,-0.01877062,0.3443481,0.124826476,4926,0,1.4040976,-0.34442857,-10.301743,4926,0,0,1,1
385934814,-0.05332858,0.35083717,0.12190054,4926,0,1.4364905,-0.19248162,-10.447054,4926,0,0,1,1
385939740,-0.0961292,0.35907033,0.12099169,4926,0,1.5090698,-0.10939755,-10.41047,4926,0,0,1,1
385944666,-0.12299617,0.36306056,0.11919362,4926,0,1.4949495,-0.23097618,-10.34176,4926,0,0,1,1
385949593,-0.1300209,0.36516604,0.115179,4927,0,1.538261,-0.21939792,-10.435221,4927,0,0,1,1
385954519,-0.13164203,0.36838663,0.10982151,4926,0,1.6614101,-0.1778245,-10.383506,4926,0,0,1,1
385959445,-0.12640408,0.3678049,0.1070588,4926,0,1.7672008,-0.022807082,-10.372653,4926,0,0,1,1
385964371,-0.10867498,0.36975738,0.10236038,4926,0,1.9889182,-0.0144735165,-10.294586,4926,0,0,1,1
385969297,-0.09154719,0.37179017,0.09955805,4926,0,2.1852534,0.03639558,-10.126107,4926,0,0,1,1
385974223,-0.074320085,0.37123242,0.094676994,4926,0,2.3301947,0.13034359,-10.186556,4926,0,0,1,1
385979149,-0.07081503,0.36852905,0.09398035,4926,0,2.4705837,0.06595608,-10.25069,4926,0,0,1,1
385984077,-0.065958984,0.3635467,0.0872943,4928,0,2.3959954,0.065216854,-10.122727,4928,0,0,1,1
385989001,-0.06338247,0.35270837,0.08198548,4924,0,2.3017044,-0.0010924034,-10.23266,4924,0,0,1,1
385993927,-0.07634601,0.34293735,0.0795376,4926,0,2.114068,0.10208452,-10.176327,4926,0,0,1,1
385998853,-0.08925147,0.3256989,0.075044945,4926,0,1.9451587,0.041948285,-10.1744175,4926,0,0,1,1
386003779,-0.10231964,0.3125983,0.072368935,4926,0,1.8713624,0.010052008,-10.074655,4926,0,0,1,1
386008705,-0.10051205,0.30149984,0.068808265,4926,0,1.8348647,-0.08391785,-9.902902,4926,0,0,1,1
386013631,-0.10202957,0.29343417,0.065859035,4926,0,1.8738216,-0.10172746,-9.817415,4926,0,0,1,1
386018557,-0.11211803,0.28485832,0.06523821,4926,0,1.8973433,0.049242646,-9.771693,4926,0,0,1,1
386023484,-0.11832897,0.2757959,0.06460594,4927,0,1.9407773,0.001468879,-9.775392,4927,0,0,1,1
386028410,-0.12851056,0.2611517,0.0634674,4926,0,1.9847231,-0.05468123,-9.678519,4926,0,0,1,1
386033336,-0.13267246,0.24313875,0.06070736,4926,0,1.9691639,-0.049779043,-9.683482,4926,0,0,1,1
386038262,-0.14184566,0.22067875,0.06136356,4926,0,1.9584256,-0.081177235,-9.763714,4926,0,0,1,1
386043188,-0.15220085,0.20114027,0.05978452,4926,0,1.913158,-0.059274647,-9.616425,4926,0,0,1,1
386048114,-0.1595699,0.17953137,0.058428664,4926,0,1.9212489,-0.095232755,-9.613459,4926,0,0,1,1
386053040,-0.16761166,0.16378222,0.05799488,4926,0,2.0030768,0.021854242,-9.410318,4926,0,0,1,1
386057966,-0.17998959,0.14779706,0.060604863,4926,0,2.0085666,-0.023306562,-9.365079,4926,0,0,1,1
386062892,-0.17467971,0.13336873,0.057045605,4926,0,2.0471938,-0.045369647,-9.35879,4926,0,0,1,1
386067818,-0.18215786,0.118991844,0.058136344,4926,0,2.0078833,-0.049962148,-9.312815,4926,0,0,1,1
