timestamp,rpm_estimate,rpm_raw
385746154,-0.069969684,0.0
385756261,-0.055975746,0.0
385956199,0.09915882,0.0
386156191,-0.17977382,-1.4591572
386356205,-0.013332901,0.0
386556231,-0.00015371786,0.0
386756235,0.29866692,0.0
386946150,-0.1509213,0.0
387146157,-0.023874145,0.0
387356614,0.18563226,1.4004282
387556189,-0.22998457,0.0
387756151,114.09368,196.26953
387956210,309.2746,314.51956
388156164,422.61386,490.0366
388346150,735.77954,725.0978
388546151,574.17645,602.0508
388756217,831.54016,752.2838
388956391,1042.1476,1151.5614
389156196,883.5869,988.83167
389356231,848.2145,833.1459
389556249,985.42303,894.3838
389746150,1115.3959,940.52374
389946150,1281.587,1186.6423
390156162,1245.9746,1076.9403
390356164,1212.571,1032.8369
390556165,1256.0634,1097.7545
390756190,1272.9628,1113.2228
390956185,1228.3732,1150.3856
391146151,1316.1365,1312.6313
391346151,1298.6412,1395.996
391556169,1657.5017,1649.3749
391756190,1597.7856,1479.5813
391956161,1439.2496,1467.7703
392156210,1721.4242,1782.4137
392356193,1625.7819,1509.7723
392546151,1451.1962,1415.039
392746150,1712.8062,1833.9845
392946160,1688.1411,1587.7676
393156161,1498.0864,1532.0062
393356185,1757.9108,1800.0322
393556187,1617.7444,1494.6191
393756158,1520.4027,1613.1287
393946151,1765.936,1807.4363
394146151,1634.6785,1516.1133
394356193,1580.1487,1719.8276
394556180,1706.7955,1488.2108
394756166,1682.2385,1735.9921
394956163,1736.4259,1886.1088
395156177,1572.7734,1426.1223
395356195,1776.4761,1897.4131
395556163,1742.9602,1656.3812
395746151,967.2567,-1488.2814
395956151,1803.3351,1749.0233
396156150,1671.5912,1614.2579
396356185,1690.6285,1824.8505
396556154,1644.4688,1435.1166
396746151,1722.1497,1832.5197
396946153,1777.1469,1864.373
397156151,1567.9297,1562.9883
397356160,1829.9954,1862.9263
397556150,1688.714,1616.633
397756152,1671.7847,1832.1531
397956150,1694.0436,1495.6053
398146151,1714.6969,1768.0667
398346151,1775.2434,1895.5078
398556150,1572.8876,1560.2146
398756160,1839.9331,1883.3708
398956151,1708.3832,1640.461
399156150,1660.2356,1800.293
399356150,1683.4174,1482.4572
399556151,1735.105,1867.1736
399746151,1769.0287,1909.9652
399956151,1571.1797,1533.5381
400156151,1835.4059,1894.0428
400356151,1690.2047,1582.0311
400556151,1638.0122,1759.4534
400756150,1709.4473,1497.0704
400946151,1669.2908,1700.5137
401146150,1736.8529,1886.7186
401356151,1583.6292,1474.5466
401556151,1805.8325,1937.0563
401756150,1724.6245,1612.9543
401956150,1602.7913,1706.5433
402156150,1771.8623,1595.6648
402346161,1684.8605,1650.6931
402546155,1714.5275,1896.7831
402756150,1605.6833,1475.0974
402956151,1789.6813,1914.5508
403156151,1742.9896,1631.6727
403356151,1596.2241,1688.9646
403556151,1796.9595,1670.7958
403746151,1697.8923,1658.2028
403946152,1696.2468,1854.1216
404156173,1613.2941,1455.9271
404356173,1810.396,1934.1201
404556151,1739.6958,1635.4269
404756150,1590.8495,1680.3441
404956151,1803.961,1706.5433
405146159,1682.883,1636.3862
405346151,1669.4945,1817.6893
405556152,1623.8441,1456.629
405756150,1789.0155,1910.1564
405956151,1769.5029,1684.739
406156151,1613.8857,1700.5133
406356156,1797.9786,1654.4463
406546151,1721.9757,1683.4926
406746150,1716.837,1888.1836
406956150,1609.0468,1467.9203
407156151,1845.0181,1974.0486
407356163,1743.1722,1621.1016
407556166,1626.3884,1714.397
407756151,1767.2806,1584.9608
407946151,1700.5327,1718.0898
408146151,1744.2457,1892.5784
408356206,1592.3596,1471.9994
408556163,1855.035,1931.1633
408756150,1737.5184,1620.2792
408956151,1651.5625,1762.2072
409156174,1715.584,1515.5574
409346154,1744.1019,1815.8616
409546151,1777.0751,1930.1298
409756159,1596.7893,1577.6815
409956167,1859.0203,1852.9923
410156181,1716.5375,1660.5459
410356164,1722.374,1881.0077
410556151,1645.2184,1468.214
410746151,1782.1136,1888.184
410946151,1789.7202,1784.18
411156150,1611.0497,1689.1338
411356151,1813.7454,1708.6892
411556151,1693.8434,1709.9858
411756154,1757.2603,1896.4036
411956151,1633.7103,1505.7086
412156169,1871.7549,1991.7891
412346162,1732.1063,1482.2562
412556151,32.06391,0.0
412756151,3.3907156,-1.4647014
412956150,9.348142,13.18495
413156150,6.4754753,7.335977
413356150,0.2994644,0.0
413546158,-0.37135753,0.0
413746151,176.4891,219.7265
413956151,550.20483,650.32556
414156150,22.266026,0.0
414356151,0.2567098,0.0
414556151,0.002959663,0.0
414756150,3.4122593e-05,0.0
414946151,4.9175844e-07,0.0
415146150,5.669589e-09,0.0
415356154,5.2292736e-11,0.0
415556151,6.028942e-13,0.0
415756151,6.950897e-15,0.0
415956150,8.013838e-17,0.0
416156150,9.239325e-19,0.0
416346162,1.331527e-20,0.0
416546157,1.5351458e-22,0.0
416756151,1.415922e-24,0.0
416956151,1.6324469e-26,0.0
417156151,1.8820829e-28,0.0
417356151,2.1698937e-30,0.0
417556151,2.501717e-32,0.0
417746165,3.6053537e-34,0.0
417946151,4.1566898e-36,0.0
418156209,3.8338696e-38,0.0
418356151,4.42014e-40,0.0
418556150,0.023942439,0.0
418756151,0.00027603752,0.0
418956186,3.1824954e-06,0.0
419146162,4.586459e-08,0.0
419346150,5.287827e-10,0.0
419556151,4.877159e-12,0.0
419756150,5.622982e-14,0.0
419956152,6.482857e-16,0.0
420156152,7.474225e-18,0.0
420356154,8.617194e-20,0.0
420546169,1.2418686e-21,0.0
420746150,1.4317772e-23,0.0
420956151,1.3205815e-25,0.0
421156170,1.5225272e-27,0.0
421356160,1.7553544e-29,0.0
421556157,2.023786e-31,0.0
421756150,2.3332665e-33,0.0
421946167,3.3625917e-35,0.0
422146153,3.8768045e-37,0.0
422356164,3.575721e-39,0.0
422556161,4.1225e-41,0.0
422756151,4.75e-43,0.0
422956151,6e-45,0.0
423156151,3e-45,0.0
423346151,3e-45,0.0
423546150,3e-45,0.0
423756151,3e-45,0.0
423956151,3e-45,0.0
424156154,3e-45,0.0
424356150,3e-45,0.0
424556169,0.02211453,0.0
424746150,0.00031870394,0.0
424946164,3.6744054e-06,0.0
425156151,3.3890405e-08,0.0
425356164,3.9072975e-10,0.0
425556151,4.5048084e-12,0.0
425756150,5.1936906e-14,0.0
425956150,5.9879173e-16,0.0
426146152,0.023988072,0.0
426346150,0.00027656366,0.0
426556151,2.5508493e-06,0.0
