timestamp,flag_armed,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_position_enabled,flag_control_velocity_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_acceleration_enabled,flag_control_attitude_enabled,flag_control_rates_enabled,flag_control_allocation_enabled,flag_control_termination_enabled,source_id
385699089,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
386207689,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
386713685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
387219686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
387725783,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
388231704,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
388737686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
389243686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
389749743,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
390255693,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
390761687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
390937688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
391443686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
391950704,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
392456686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
392962685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
393468840,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
393974711,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
394482479,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
394987686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
395493718,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
395999825,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
396505713,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
397011688,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
397517685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
398024686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
398531484,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
399036685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
399542686,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
400048685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
400554705,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
401060859,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
401566685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
402073685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
402579684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
403085717,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
403592832,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
404098685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
404604876,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
405110687,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
405616685,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
406122856,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
406628684,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
