timestamp,timestamp_sample,latitude_deg,longitude_deg,altitude_msl_m,altitude_ellipsoid_m,time_utc_usec,device_id,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,system_error,heading,heading_offset,heading_accuracy,rtcm_injection_rate,automatic_gain_control,fix_type,jamming_state,spoofing_state,authentication_state,vel_ned_valid,satellites_used,selected_rtcm_instance,rtcm_crc_failed,rtcm_msg_used
385701666,385701666,31.185625599999998,117.1975463,54.125,51.93,1772508673600486,10813493,0.12200001,0.5636902,0.246,0.31500003,0.56,0.84999996,87,10,0.134,0.067,-0.116000004,0.16700001,4.499172,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
385807665,385807665,31.1856257,117.1975461,54.117000000000004,51.922000000000004,1772508673700486,10813493,0.054,0.32993618,0.246,0.31500003,0.56,0.84999996,87,10,0.29000002,-0.069000006,-0.282,-0.029000001,4.478162,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
385903664,385903664,31.185625599999998,117.19754599999999,54.117000000000004,51.922000000000004,1772508673800486,10813493,0.091000006,0.3299412,0.246,0.31500003,0.56,0.84999996,87,10,0.069000006,-0.048,-0.049000002,0.101,4.478162,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386006664,386006664,31.185625599999998,117.19754599999999,54.108000000000004,51.913000000000004,1772508673900486,10813493,0.091000006,0.32994783,0.246,0.31500003,0.56,0.84999996,87,10,0.08400001,-0.067,0.051000003,0.136,4.478162,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386137665,386137665,31.1856257,117.19754599999999,54.099000000000004,51.904,1772508674000486,10813493,0.108,0.29291475,0.246,0.31500003,0.56,0.84999996,87,10,0.17,0.149,-0.081,0.091000006,5.2079525,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386201664,386201664,31.185625899999998,117.1975459,54.098,51.903,1772508674100486,10813493,0.09,0.14593412,0.245,0.314,0.56,0.84999996,87,10,0.337,0.32900003,-0.07300001,0.004,5.8934054,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386301665,386301665,31.1856263,117.1975458,54.096000000000004,51.901,1772508674200486,10813493,0.095000006,0.10723023,0.245,0.314,0.56,0.84999996,93,5,0.46100003,0.453,-0.083000004,0.087000005,6.0287557,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386398666,386398666,31.185626799999998,117.19754569999999,54.077,51.881,1772508674300486,10813493,0.102000006,0.08748567,0.245,0.314,0.58,0.87,93,5,0.605,0.6,-0.07700001,0.171,6.1051254,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386503666,386503666,31.185627399999998,117.19754569999999,54.074,51.879,1772508674400486,10813493,0.094000004,0.0719032,0.245,0.314,0.56,0.84999996,93,5,0.762,0.75500005,-0.106000006,-0.030000001,6.127792,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386604691,386604691,31.1856281,117.19754549999999,54.066,51.871,1772508674500486,10813493,0.098000005,0.06833505,0.245,0.314,0.56,0.84999996,93,5,0.846,0.837,-0.125,0.080000006,6.131263,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386702664,386702664,31.1856287,117.1975454,54.069,51.874,1772508674600486,10813493,0.093,0.10252203,0.245,0.314,0.56,0.84999996,93,5,0.56100005,0.55300003,-0.094000004,-0.123,6.1263156,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386802663,386802663,31.1856291,117.1975453,54.082,51.886,1772508674700486,10813493,0.091000006,0.16546488,0.245,0.314,0.56,0.84999996,93,5,0.34800002,0.31500003,-0.148,-0.116000004,6.0483017,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
386898664,386898664,31.1856293,117.1975452,54.08,51.885,1772508674800486,10813493,0.081,0.16547169,0.245,0.314,0.56,0.84999996,93,5,0.055000003,0.016,0.053000003,0.026,6.0483017,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
387003663,387003663,31.185629199999997,117.1975453,54.075,51.879,1772508674900486,10813493,0.085,0.23783183,0.245,0.314,0.56,0.84999996,93,5,0.24700001,-0.208,0.134,0.027,0.6806161,0,0,nan,0.0,0.0,0.0,0,4,1,1,0,1,24,0,0,0
