timestamp,voltage_v,current_a,current_average_a,discharged_mah,remaining,scale,time_remaining_s,temperature,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,full_charge_capacity_wh,remaining_capacity_wh,nominal_voltage,internal_resistance_estimate,ocv_estimate,ocv_estimate_filtered,volt_based_soc_estimate,voltage_prediction,prediction_error,estimation_covariance_norm,capacity,cycle_count,average_time_to_empty,manufacture_date,state_of_health,max_error,interface_error,faults,over_discharge_count,connected,cell_count,source,priority,id,is_powering_off,is_required,warning
385748085,16.386131,23.9088,15.0,2726.5134,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,16.864307,17.089857,1.0,16.548256,-0.16212463,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
385757936,16.631124,24.181656,15.0,2726.5796,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.114758,17.090103,1.0,16.380674,0.25045013,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
385957912,16.6247,23.989376,15.0,2727.912,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.104488,17.08808,1.0,16.668346,-0.04364586,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
386157912,16.619196,23.482119,15.0,2729.2354,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.088839,17.078138,1.0,16.312223,0.3069725,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
386347912,16.633877,24.165176,15.0,2730.4832,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.11718,17.064941,1.0,16.596006,0.037870407,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
386547961,16.677921,24.159681,15.0,2731.8123,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.161116,17.070492,1.0,16.606493,0.0714283,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
386748329,16.591667,23.705532,15.0,2733.1501,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.065779,17.074406,1.0,16.65125,-0.059583664,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
386947911,16.6247,24.560724,15.0,2734.4724,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.115915,17.065594,1.0,16.574497,0.050203323,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
387147911,16.58708,23.731169,15.0,2735.7966,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.061703,17.0639,1.0,16.63751,-0.050430298,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
387357912,16.644888,24.165176,15.0,2737.184,1.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,17.128191,17.063902,1.0,16.64645,-0.0015621185,6.0133185,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0
