timestamp,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2]
385753234,0.0,0.96447545,-0.0391463,0.14427355,-0.21780717,0.014423043,0.0,0.0
385757879,0.0,0.9646128,-0.039237436,0.14424878,-0.21719785,0.014423043,0.0,0.0
385807171,0.0,0.965757,-0.040005904,0.14403754,-0.21205214,0.014423043,0.0,0.0
385856414,0.0,0.96670175,-0.04065384,0.14385602,-0.20770296,0.014423043,0.0,0.0
385905700,0.0,0.96760374,-0.041284643,0.14367625,-0.20345937,0.014423043,0.0,0.0
385954952,0.0,0.96834517,-0.042757653,0.14370403,-0.19957078,0.014423043,0.0,0.0
386004324,0.0,0.9689827,-0.042273663,0.14338836,-0.19678727,0.014423043,0.0,0.0
386053484,0.0,0.96934754,-0.043487906,0.14348473,-0.1946437,0.014423043,0.0,0.0
386102724,0.0,0.96970934,-0.042807736,0.14322983,-0.19317478,0.014423043,0.0,0.0
386157158,0.0,0.970032,-0.043996662,0.14332955,-0.1912036,0.014423043,0.0,0.0
386206490,0.0,0.9704413,-0.044305068,0.14323452,-0.18911523,0.014423043,0.0,0.0
386255701,0.0,0.97084653,-0.043662958,0.14297144,-0.18737607,0.014423043,0.0,0.0
386305009,0.0,0.9709957,-0.043777034,0.14293656,-0.18660127,0.014423043,0.0,0.0
386354179,0.0,0.9709554,-0.043746103,0.14294603,-0.18681137,0.014423043,0.0,0.0
386403579,0.0,0.9707818,-0.043613616,0.1429865,-0.18771109,0.014423043,0.0,0.0
386452727,0.0,0.97053385,-0.043425325,0.1430438,-0.18898903,0.014423043,0.0,0.0
386506691,0.0,0.9701883,-0.04411409,0.14329346,-0.1904087,0.014423043,0.0,0.0
386555957,0.0,0.9700219,-0.043040372,0.14316009,-0.19159913,0.014423043,0.0,0.0
386605199,0.0,0.96988904,-0.042941272,0.14318985,-0.19227049,0.014423043,0.0,0.0
386654412,0.0,0.96982324,-0.042892274,0.14320454,-0.19260235,0.014423043,0.0,0.0
386703680,0.0,0.9697024,-0.042802606,0.14323136,-0.19320953,0.014423043,0.0,0.0
386752952,0.0,0.9693087,-0.043459278,0.14349341,-0.19483711,0.014423043,0.0,0.0
386802290,0.0,0.9687215,-0.042083923,0.14344417,-0.19806908,0.014423043,0.0,0.0
386856630,0.0,0.96771455,-0.041362938,0.14365374,-0.202932,0.014423043,0.0,0.0
386905920,0.0,0.966557,-0.04055377,0.14388426,-0.20837528,0.014423043,0.0,0.0
386955191,0.0,0.96524817,-0.040600996,0.14432819,-0.21404868,0.014423043,0.0,0.0
387004493,0.0,0.9641345,-0.038921226,0.14433442,-0.21931121,0.014423043,0.0,0.0
387053696,0.0,0.9632055,-0.038315088,0.14449652,-0.22335593,0.014423043,0.0,0.0
387103000,0.0,0.9622653,-0.03864551,0.14486404,-0.22708231,0.014423043,0.0,0.0
387152218,0.0,0.9611381,-0.037933372,0.14505215,-0.23180692,0.014423043,0.0,0.0
387206491,0.0,0.9596975,-0.036113244,0.14506248,-0.23797794,0.014423043,0.0,0.0
387255429,0.0,0.9582862,-0.035262432,0.14527163,-0.24359849,0.014423043,0.0,0.0
387304652,0.0,0.95708996,-0.035480484,0.14567155,-0.24799131,0.014423043,0.0,0.0
387353923,0.0,0.9563033,-0.03409712,0.14554957,-0.2512702,0.014423043,0.0,0.0
387403209,0.0,0.9556717,-0.033732884,0.14563441,-0.25366184,0.014423043,0.0,0.0
387452432,0.0,0.95503265,-0.03428957,0.14595647,-0.25579983,0.014423043,0.0,0.0
387501694,0.0,0.9543689,-0.03299156,0.14580412,-0.25852036,0.014423043,0.0,0.0
387556134,0.0,0.95351684,-0.032513738,0.14591143,-0.26164544,0.014423043,0.0,0.0
387605751,0.0,0.9528374,-0.03213647,0.14599499,-0.26410925,0.014423043,0.0,0.0
387654695,0.0,0.95232385,-0.031853523,0.14605698,-0.26595503,0.014423043,0.0,0.0
387703985,0.0,0.951909,-0.03162633,0.14610633,-0.26743582,0.021634579,0.0,0.0
387753164,0.0,0.9514307,-0.031365756,0.1461625,-0.26913273,0.030048043,0.0,0.0
387802510,0.0,0.95064867,-0.031858694,0.14650628,-0.27163935,0.043269217,0.0,0.0
387851690,0.0,0.9500112,-0.03151616,0.14658035,-0.2738607,0.049278826,0.0,0.0
387905629,0.0,0.94982195,-0.03141499,0.14660206,-0.27451625,0.0637019,0.0,0.0
387954899,0.0,0.9498293,-0.030504461,0.14634468,-0.27473104,0.07451922,0.0,0.0
388004457,0.0,0.94974697,-0.030460639,0.14635381,-0.27501544,0.08533651,0.0,0.0
388058601,0.0,0.94953674,-0.030348934,0.14637701,-0.2757402,0.09254804,0.0,0.0
388107883,0.0,0.9493375,-0.03024328,0.14639887,-0.27642545,0.106971145,0.0,0.0
388151948,0.0,0.9491405,-0.030139033,0.14642037,-0.27710134,0.12860575,0.0,0.0
388201224,0.0,0.94878423,-0.029951194,0.14645891,-0.27831855,0.13701922,0.0,0.0
388255668,0.0,0.94848114,-0.02979197,0.1464914,-0.27934977,0.15264422,0.0,0.0
388304986,0.0,0.94792956,-0.029503629,0.14654973,-0.2812158,0.16225961,0.0,0.0
388354195,0.0,0.9464751,-0.028751789,0.14669909,-0.2860727,0.18149036,0.0,0.0
388408185,0.0,0.94394016,-0.027469272,0.14694464,-0.2943293,0.18509614,0.0,0.0
388457354,0.0,0.94064707,-0.02585201,0.14723776,-0.30468974,0.18990383,0.0,0.0
388506616,0.0,0.9376035,-0.024401966,0.14748502,-0.31393078,0.19230768,0.0,0.0
388551237,0.0,0.9358455,-0.02358248,0.14761828,-0.31913328,0.18990383,0.0,0.0
388605200,0.0,0.93554366,-0.023443053,0.14764048,-0.32001695,0.18990383,0.0,0.0
388654394,0.0,0.9375586,-0.024380887,0.1474885,-0.3140648,0.19350961,0.0,0.0
388703657,0.0,0.94152826,-0.026279641,0.14716204,-0.30195576,0.23798075,0.0,0.0
388758169,0.0,0.9463185,-0.028671563,0.14671478,-0.28659022,0.265625,0.0,0.0
388807472,0.0,0.94981194,-0.030495228,0.1463466,-0.27479097,0.27163458,0.0,0.0
388856643,0.0,0.95188177,-0.03161143,0.14610957,-0.26753289,0.27163458,0.0,0.0
388905905,0.0,0.95262074,-0.03201688,0.14602125,-0.2648896,0.27163458,0.0,0.0
388955164,0.0,0.95256084,-0.03184312,0.14661516,-0.26479796,0.27043268,0.0,0.0
389004454,0.0,0.9525939,-0.03200212,0.14602448,-0.2649859,0.27163458,0.0,0.0
389053643,0.0,0.9527716,-0.032100115,0.14600298,-0.26434654,0.28004807,0.0,0.0
389107617,0.0,0.95270073,-0.03206099,0.14601158,-0.26460186,0.28966343,0.0,0.0
389156857,0.0,0.9526761,-0.031907003,0.14660126,-0.26438284,0.3028846,0.0,0.0
389206166,0.0,0.95322204,-0.032349627,0.14594789,-0.26271757,0.30168268,0.0,0.0
389255367,0.0,0.95425975,-0.032930065,0.14581802,-0.25892285,0.30048075,0.0,0.0
389304644,0.0,0.9554435,-0.03360207,0.14566463,-0.25452006,0.30048075,0.0,0.0
389353894,0.0,0.95696616,-0.034482878,0.14545865,-0.248734,0.3125,0.0,0.0
389403188,0.0,0.95868033,-0.035498135,0.14521423,-0.24204306,0.3233173,0.0,0.0
389457627,0.0,0.9600605,-0.03633515,0.14500704,-0.23650928,0.3341346,0.0,0.0
389506915,0.0,0.96034056,-0.03639069,0.14555311,-0.23502384,0.34375,0.0,0.0
389556186,0.0,0.9599092,-0.03624251,0.14503023,-0.23712254,0.34855768,0.0,0.0
389605468,0.0,0.9583821,-0.035196576,0.14584646,-0.24288647,0.34735575,0.0,0.0
389654627,0.0,0.9570134,-0.034383085,0.14604038,-0.2482247,0.34855768,0.0,0.0
389703940,0.0,0.95663726,-0.03429102,0.145504,-0.24999578,0.3545673,0.0,0.0
389753160,0.0,0.95622975,-0.03405452,0.14555953,-0.25155008,0.37259614,0.0,0.0
389807107,0.0,0.9559389,-0.032833003,0.1459519,-0.25258848,0.38461536,0.0,0.0
389856355,0.0,0.95525885,-0.033363663,0.14627664,-0.25489354,0.38822114,0.0,0.0
389905618,0.0,0.9533447,-0.03241782,0.14593276,-0.26227218,0.39302883,0.0,0.0
389954921,0.0,0.9503646,-0.030790543,0.14628476,-0.27287337,0.390625,0.0,0.0
390004247,0.0,0.9481737,-0.029631034,0.14652403,-0.28039148,0.390625,0.0,0.0
390053392,0.0,0.94736964,-0.029057885,0.14719248,-0.28280887,0.39182693,0.0,0.0
390102674,0.0,0.94817287,-0.029630616,0.1465241,-0.2803942,0.3966346,0.0,0.0
390157081,0.0,0.95003825,-0.030615909,0.1463214,-0.2740076,0.41466343,0.0,0.0
390206428,0.0,0.9510795,-0.031030534,0.14678928,-0.27007008,0.41586536,0.0,0.0
390255599,0.0,0.9525379,-0.030772384,0.14695752,-0.26481727,0.4170673,0.0,0.0
390304880,0.0,0.9547038,-0.03225998,0.14552154,-0.2575333,0.41586536,0.0,0.0
390354111,0.0,0.955985,-0.03378251,0.14618047,-0.25215632,0.41586536,0.0,0.0
