timestamp,timestamp_sample,indicated_airspeed_m_s,true_airspeed_m_s,confidence
386693811,386664084,-2.78351,-2.7560356,1.0
387733219,387700494,-2.5695834,-2.5442142,1.0
388718369,388690602,2.5625455,2.5372732,1.0
389733142,389699574,-5.838384,-5.7807384,1.0
390733152,390706277,2.2342868,2.2122169,1.0
391718341,391690636,6.8716817,6.8038473,1.0
392718325,392706135,6.6385846,6.5737276,1.0
393733099,393699563,6.396999,6.3348308,1.0
394718302,394672832,6.063858,6.0047503,1.0
395733069,395726359,7.197268,7.1271653,1.0
396708439,396680762,6.7983813,6.732139,1.0
397718242,397696301,6.215406,6.1551957,1.0
398708365,398667471,6.70296,6.6378536,1.0
399708402,399674236,5.810707,5.7544847,1.0
400718167,400691808,5.213407,5.1632476,1.0
401732970,401705151,5.5845942,5.5310764,1.0
402708263,402660881,5.9806647,5.923498,1.0
403708231,403678566,7.2369366,7.167917,1.0
404693429,404634175,7.8443975,7.7683344,1.0
405708191,405687432,8.408086,8.326043,1.0
406747533,406727427,7.659743,7.584484,1.0
407708117,407680747,6.2383943,6.176963,1.0
408732684,408714114,9.09506,9.004402,1.0
409717917,409691799,6.70296,6.6359925,1.0
410732574,410707390,6.5735784,6.507965,1.0
411732528,411714068,8.042623,7.962628,1.0
412732501,412700678,7.4896626,7.4135437,1.0
413747188,413710852,15.72242,15.5605135,1.0
414747136,414720846,15.432962,15.27398,1.0
415717536,415684036,15.321253,15.163431,1.0
416732264,416707362,15.180463,15.026731,1.0
417692832,417667438,15.208725,15.052263,1.0
418746964,418718816,15.123779,14.968137,1.0
419720437,419700977,15.009769,14.8553915,1.0
420732902,420700925,15.236936,15.080049,1.0
421695503,421669545,15.04787,14.895588,1.0
422707982,422680768,15.2932,15.138428,1.0
423745391,423710742,15.152147,14.998898,1.0
424732927,424700844,15.146479,14.9929695,1.0
425720467,425687609,15.236936,15.082728,1.0
426708015,426678823,15.009769,14.857929,1.0
427695566,427667378,15.236936,15.082641,1.0
428732992,428700712,15.19931,15.045603,1.0
429692309,429667375,15.152147,14.998673,1.0
430746452,430718745,15.236936,15.082641,1.0
431721793,431694041,15.3492565,15.193801,1.0
432721750,432691794,15.123779,14.970818,1.0
433721728,433707405,15.2932,15.138466,1.0
434721686,434694249,15.321253,15.166265,1.0
435731491,435707637,15.321254,15.166086,1.0
436692060,436667383,14.923692,14.772669,1.0
437746226,437709667,15.274468,15.11995,1.0
438706773,438680750,15.2932,15.138449,1.0
439731361,439700720,15.274468,15.119857,1.0
440721480,440694042,15.2228365,15.07126,1.0
441746081,441722999,15.236936,15.082797,1.0
442721420,442700795,15.311908,15.156974,1.0
443731244,443700847,14.837114,14.686959,1.0
444745991,444714151,15.112417,14.959973,1.0
445745983,445710867,15.180463,15.028064,1.0
446745949,446720863,15.038353,14.88751,1.0
447721283,447684042,15.152147,15.000232,1.0
448706524,448680766,15.109575,14.957953,1.0
449721195,449691783,14.875655,14.725939,1.0
450706411,450680760,14.894888,14.747393,1.0
451746093,451710940,15.024069,14.87258,1.0
452706351,452683145,15.066882,14.915149,1.0
453706340,453680867,15.152147,15.002068,1.0
454745777,454720759,15.152147,15.002011,1.0
455706280,455680747,15.180463,15.030597,1.0
456721068,456700724,15.066882,14.9183445,1.0
457721317,457692012,14.971574,14.824171,1.0
458691410,458657528,15.208725,15.058995,1.0
459745569,459720842,15.123779,14.97464,1.0
460706226,460687465,15.123779,14.974687,1.0
461721173,461691783,15.311908,15.160778,1.0
462681447,462660721,15.311908,15.160471,1.0
463706458,463674126,15.009769,14.861352,1.0
464720847,464684042,15.109575,14.960085,1.0
465745408,465714313,15.208725,15.058159,1.0
466735526,466707692,15.265093,15.11411,1.0
467720729,467691924,15.274468,15.123358,1.0
468705934,468674154,15.180463,15.030522,1.0
469705922,469660756,15.311908,15.160835,1.0
470720652,470676717,15.270719,15.120028,1.0
471720619,471694215,15.377209,15.2256,1.0
472705862,472670960,15.40511,15.253283,1.0
473745200,473710806,15.2932,15.142296,1.0
474720548,474694039,15.432962,15.280804,1.0
475705770,475680747,15.321254,15.170026,1.0
476705740,476683005,15.497753,15.34493,1.0
477745102,477709665,15.423683,15.271514,1.0
478720486,478684043,15.2932,15.145057,1.0
479720435,479676759,15.416258,15.264324,1.0
480720402,480700985,15.460763,15.308177,1.0
481705635,481681028,15.460763,15.310955,1.0
482705618,482674174,15.497753,15.347574,1.0
483744976,483710798,15.432962,15.283305,1.0
