timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ
401757434,-0.19123542,-0.2586762,-0.038561463
401956934,-0.1868375,-0.25962692,-0.04657147
402156438,-0.19190446,-0.2663094,-0.05230472
402355937,-0.2,-0.2725642,-0.0508821
402555441,-0.2,-0.27908424,-0.047265265
402757403,-0.2,-0.2827806,-0.04545955
402956901,-0.2,-0.28647956,-0.04491371
403156406,-0.2,-0.29983294,-0.047022525
403355924,-0.1998306,-0.3019885,-0.052260645
403555409,-0.19984153,-0.29993042,-0.058520716
403754911,-0.2,-0.30309325,-0.06594846
403954410,-0.2,-0.30581546,-0.07160656
404156377,-0.2,-0.30464926,-0.074425995
404355879,-0.2,-0.31353092,-0.07767874
404555394,-0.2,-0.31831944,-0.07906174
404754878,-0.2,-0.31816885,-0.07875436
404954379,-0.2,-0.31820768,-0.08357345
405153876,-0.2,-0.32597166,-0.09616682
405353382,-0.2,-0.33396316,-0.10919404
405557804,-0.19660358,-0.33008257,-0.12656674
405757318,-0.2,-0.32147935,-0.15064603
405956804,-0.2,-0.3334776,-0.17223936
406156308,-0.2,-0.3359936,-0.18611391
406355808,-0.1975776,-0.34101126,-0.2
406555326,-0.2,-0.34561834,-0.2
406754804,-0.2,-0.35111737,-0.19990438
406956764,-0.1993553,-0.35437006,-0.19510403
407156267,-0.2,-0.36561853,-0.19383697
407355770,-0.2,-0.37489703,-0.19111396
407555267,-0.2,-0.37043115,-0.19305298
407754765,-0.19851825,-0.37697804,-0.2
407954263,-0.2,-0.38615826,-0.2
408153759,-0.2,-0.3947698,-0.2
408358185,-0.19384922,-0.3982339,-0.2
408557684,-0.2,-0.39758405,-0.2
408757183,-0.2,-0.39911434,-0.2
408956680,-0.2,-0.3998639,-0.2
409156197,-0.19778411,-0.39972708,-0.2
409355684,-0.2,-0.39675084,-0.2
409555177,-0.2,-0.4,-0.2
409757160,-0.19957896,-0.4,-0.19761714
409956631,-0.19937111,-0.39854214,-0.19509831
410156134,-0.2,-0.39932153,-0.19692063
410355626,-0.2,-0.4,-0.2
410555125,-0.2,-0.39993492,-0.19810922
410754619,-0.2,-0.39809132,-0.19017942
410954134,-0.2,-0.4,-0.18425989
411158543,-0.19984268,-0.4,-0.18837745
411358040,-0.1986981,-0.39277053,-0.19561934
411555094,-0.2,-0.3938384,-0.2
411754567,-0.2,-0.39487594,-0.2
411956551,-0.19118866,-0.39135537,-0.2
412156027,-0.19914503,-0.39176655,-0.2
412355524,-0.2,-0.39949566,-0.2
412557482,-0.19590512,-0.39578658,-0.2
412756998,-0.19659957,-0.37196723,-0.2
412956483,-0.16408679,-0.33388525,-0.19298653
413155972,-0.15257014,-0.29629,-0.15710546
413355484,-0.13439454,-0.29655802,-0.10777316
413554966,-0.15588094,-0.31009093,-0.091491565
413754459,-0.17127088,-0.33413017,-0.07493333
413956429,-0.14765644,-0.36081538,-0.05822804
414155922,-0.1222477,-0.37896463,-0.040621854
414355414,-0.14480561,-0.39932925,-0.02337052
414554913,-0.16844136,-0.4,-0.0061122566
414754406,-0.19208412,-0.4,0.011142749
414953913,-0.2,-0.4,0.028377471
415153403,-0.2,-0.4,0.04559426
415357827,-0.2,-0.4,0.06322965
415557324,-0.2,-0.4,0.08047683
415756828,-0.2,-0.4,0.09770141
415956317,-0.2,-0.4,0.114911966
416155821,-0.17852207,-0.4,0.13212873
416355316,-0.1548117,-0.4,0.14932442
416554819,-0.13118093,-0.4,0.16653302
416756779,-0.10727086,-0.4,0.18396242
416956290,-0.08363425,-0.4,0.2
417155778,-0.060005676,-0.4,0.2
417356942,-0.036375426,-0.4,0.2
417554768,-0.012765009,-0.4,0.2
417754260,0.010853354,-0.4,0.2
417953762,0.0344854,-0.4,0.2
418158184,0.058676183,-0.4,0.2
418357687,0.08230048,-0.4,0.2
418557179,0.10591938,-0.4,0.2
418756694,0.12952833,-0.4,0.2
418956201,0.15315743,-0.4,0.2
419154235,0.15006717,-0.4,0.2
419353744,0.12647545,-0.4,0.2
419558235,0.10221651,-0.4,0.2
419757793,0.07855316,-0.4,0.2
419957231,0.05491533,-0.4,0.2
420156733,0.0312737,-0.4,0.2
420356236,0.007636656,-0.4,0.2
420555740,-0.01598464,-0.4,0.2
420755241,-0.03962065,-0.4,0.2
420957244,-0.06356061,-0.4,0.2
421156741,-0.0867233,-0.4,0.2
421356244,-0.11037982,-0.4,0.2
421555754,-0.13397439,-0.4,0.2
421755249,-0.15765549,-0.4,0.2
421954752,-0.18131775,-0.4,0.2
422154248,-0.2,-0.4,0.2
422356247,-0.2,-0.4,0.2
422555756,-0.2,-0.4,0.2
422755252,-0.2,-0.4,0.2
422954754,-0.2,-0.4,0.2
423154255,-0.2,-0.4,0.2
423353762,-0.2,-0.4,0.2
423553260,-0.2,-0.4,0.2
423757758,-0.2,-0.4,0.2
423957268,-0.2,-0.4,0.2
424156759,-0.2,-0.4,0.2
424356259,-0.2,-0.4,0.2
424555762,-0.2,-0.4,0.2
424755263,-0.2,-0.4,0.2
424954768,-0.2,-0.4,0.2
425156781,-0.2,-0.4,0.2
425356268,-0.2,-0.4,0.2
425555773,-0.2,-0.4,0.2
425755288,-0.2,-0.4,0.2
425954776,-0.2,-0.4,0.2
426154281,-0.2,-0.4,0.2
426353785,-0.2,-0.4,0.2
426558274,-0.2,-0.4,0.2
426757778,-0.17813064,-0.4,0.2
426957278,-0.15456277,-0.4,0.2
427156782,-0.13097374,-0.4,0.2
427356286,-0.10740619,-0.4,0.2
427555801,-0.08378459,-0.4,0.2
427755291,-0.060158852,-0.4,0.2
427954796,-0.03654077,-0.4,0.2
428156791,-0.012657713,-0.4,0.2
428356295,0.0109451,-0.4,0.2
428555809,0.034540877,-0.4,0.2
428755299,0.058149174,-0.4,0.2
428954806,0.0817396,-0.4,0.2
429155265,0.1054637,-0.4,0.2
429357227,0.12938526,-0.4,0.2
429556726,0.15300249,-0.4,0.2
429756226,0.17662658,-0.4,0.2
429955749,0.2,-0.4,0.2
430155240,0.2,-0.4,0.2
430354725,0.2,-0.4,0.2
430554236,0.2,-0.4,0.2
430756203,0.2,-0.4,0.2
430955697,0.2,-0.4,0.2
431155188,0.2,-0.4,0.2
431354743,0.2,-0.4,0.2
431554189,0.2,-0.4,0.2
431753692,0.2,-0.4,0.2
431953204,0.2,-0.4,0.2
432157613,0.2,-0.4,0.2
432357135,0.2,-0.4,0.2
432556615,0.2,-0.4,0.2
432756117,0.2,-0.4,0.2
432955615,0.18867186,-0.4,0.2
433155118,0.19884187,-0.4,0.2
433354616,0.2,-0.4,0.2
433556580,0.2,-0.4,0.2
433756086,0.2,-0.4,0.2
433955581,0.2,-0.4,0.2
434155086,0.2,-0.4,0.2
434354582,0.2,-0.4,0.2
434554086,0.18901622,-0.4,0.2
434753585,0.185616,-0.4,0.2
434923565,0.19770715,-0.4,0.2
